date,Discharge(W),Charge(W),Production(W),Consumption(W)
2020-04-15 0:00:00,0.0,0.0,0.0,0.3
2020-04-15 1:00:00,0.0,0.0,0.0,0.1
2020-04-15 2:00:00,0.0,0.0,0.0,0.1
2020-04-15 3:00:00,0.0,0.0,0.0,0.0
2020-04-15 4:00:00,0.0,0.0,0.0,0.1
2020-04-15 5:00:00,0.0,0.0,0.0,0.0
2020-04-15 6:00:00,0.0,0.0,0.0,0.1
2020-04-15 7:00:00,0.0,0.3,0.3,0.0
2020-04-15 8:00:00,0.0,0.1,0.8,0.1
2020-04-15 9:00:00,0.0,0.0,1.3,0.3
2020-04-15 10:00:00,0.0,0.0,1.6,0.1
2020-04-15 11:00:00,0.0,0.0,1.7,0.2
2020-04-15 12:00:00,0.0,0.0,1.8,0.2
2020-04-15 13:00:00,0.0,0.0,1.8,0.3
2020-04-15 14:00:00,0.0,0.1,1.7,0.1
2020-04-15 15:00:00,0.0,0.0,1.4,0.5
2020-04-15 16:00:00,0.0,0.0,1.0,1.4
2020-04-15 17:00:00,0.0,0.0,0.5,1.7
2020-04-15 18:00:00,0.0,0.0,0.1,2.8
2020-04-15 19:00:00,0.0,0.0,0.0,2.1
2020-04-15 20:00:00,0.0,0.0,0.0,0.5
2020-04-15 21:00:00,0.0,0.0,0.0,0.4
2020-04-15 22:00:00,0.0,0.0,0.0,0.3
2020-04-15 23:00:00,0.0,0.0,0.0,0.3
