date,Discharge(W),Charge(W),Production(W),Consumption(W)
2020-08-11 0:00:00,0.0,0.0,0.0,0.0
2020-08-11 1:00:00,0.0,0.0,0.0,0.0
2020-08-11 2:00:00,0.0,0.0,0.0,0.1
2020-08-11 3:00:00,0.0,0.0,0.0,0.0
2020-08-11 4:00:00,0.0,0.0,0.0,0.1
2020-08-11 5:00:00,0.0,0.6,0.0,0.0
2020-08-11 6:00:00,0.0,0.0,0.0,0.1
2020-08-11 7:00:00,0.0,0.0,0.0,0.0
2020-08-11 8:00:00,0.0,0.0,0.0,0.1
2020-08-11 9:00:00,0.0,0.0,0.0,0.0
2020-08-11 10:00:00,0.0,0.1,0.2,0.0
2020-08-11 11:00:00,0.0,0.1,0.5,0.0
2020-08-11 12:00:00,0.0,0.0,0.1,0.0
2020-08-11 13:00:00,0.0,0.0,0.4,0.0
2020-08-11 14:00:00,0.0,0.0,0.1,0.0
2020-08-11 15:00:00,0.0,0.0,0.0,0.0
2020-08-11 16:00:00,0.0,0.0,0.0,0.0
2020-08-11 17:00:00,0.0,0.0,0.0,0.0
2020-08-11 18:00:00,0.0,0.0,0.0,0.0
2020-08-11 19:00:00,0.0,0.0,0.0,0.1
2020-08-11 20:00:00,0.0,0.0,0.0,0.0
2020-08-11 21:00:00,0.0,0.0,0.0,0.1
2020-08-11 22:00:00,0.0,0.0,0.0,0.0
2020-08-11 23:00:00,0.0,0.0,0.0,0.1
