date,Discharge(W),Charge(W),Production(W),Consumption(W)
2020-04-11 0:00:00,0.0,0.0,0.0,0.0
2020-04-11 1:00:00,0.0,0.0,0.0,0.1
2020-04-11 2:00:00,0.0,0.0,0.0,0.0
2020-04-11 3:00:00,0.0,0.0,0.0,0.1
2020-04-11 4:00:00,0.0,0.0,0.0,0.0
2020-04-11 5:00:00,0.0,0.7,0.0,0.1
2020-04-11 6:00:00,0.0,0.0,0.0,0.0
2020-04-11 7:00:00,0.0,0.0,0.0,0.0
2020-04-11 8:00:00,0.0,0.0,0.0,0.0
2020-04-11 9:00:00,0.0,0.0,0.6,0.1
2020-04-11 10:00:00,0.0,0.1,1.3,0.0
2020-04-11 11:00:00,0.0,0.0,1.4,0.1
2020-04-11 12:00:00,0.0,0.0,0.7,0.0
2020-04-11 13:00:00,0.0,0.0,0.2,0.0
2020-04-11 14:00:00,0.0,0.0,0.1,0.0
2020-04-11 15:00:00,0.0,0.0,0.1,0.0
2020-04-11 16:00:00,0.0,0.0,0.0,0.0
2020-04-11 17:00:00,0.0,0.0,0.0,0.0
2020-04-11 18:00:00,0.0,0.0,0.0,0.1
2020-04-11 19:00:00,0.0,0.0,0.0,0.0
2020-04-11 20:00:00,0.0,0.0,0.0,0.1
2020-04-11 21:00:00,0.0,0.0,0.0,0.0
2020-04-11 22:00:00,0.0,0.0,0.0,0.1
2020-04-11 23:00:00,0.0,0.0,0.0,0.0
