date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-04-26 0:00:00,0.0,0.01,0.0,0.46,0.0,0.47,0.0
2020-04-26 1:00:00,0.0,0.01,0.0,0.45,0.0,0.46,0.0
2020-04-26 2:00:00,0.0,0.01,0.0,0.6,0.0,0.61,0.0
2020-04-26 3:00:00,0.0,0.01,0.0,0.37,0.0,0.38,0.0
2020-04-26 4:00:00,0.0,0.01,0.0,0.42,0.0,0.43,0.0
2020-04-26 5:00:00,0.0,0.01,0.0,0.31,0.0,0.32,0.0
2020-04-26 6:00:00,0.0,0.01,0.0,0.6,0.0,0.6,0.0
2020-04-26 7:00:00,0.0,0.01,0.0,1.52,0.0,1.53,0.0
2020-04-26 8:00:00,0.0,0.01,0.0,1.12,0.0,1.13,0.0
2020-04-26 9:00:00,0.0,0.01,0.0,0.32,0.0,0.32,0.0
2020-04-26 10:00:00,0.0,0.01,0.0,0.53,0.0,0.53,0.0
2020-04-26 11:00:00,0.0,0.01,0.0,0.78,0.0,0.79,0.0
2020-04-26 12:00:00,0.0,0.01,0.0,0.44,0.0,0.45,0.0
2020-04-26 13:00:00,0.0,0.01,0.0,1.28,0.0,1.29,0.0
2020-04-26 14:00:00,0.0,0.01,0.0,0.43,0.0,0.44,0.0
2020-04-26 15:00:00,0.0,0.01,0.0,0.42,0.0,0.43,0.0
2020-04-26 16:00:00,0.0,0.01,0.0,0.75,0.0,0.76,0.0
2020-04-26 17:00:00,0.0,0.01,0.0,0.42,0.0,0.42,0.0
2020-04-26 18:00:00,0.0,0.01,0.0,0.76,0.0,0.77,0.0
2020-04-26 19:00:00,0.0,0.01,0.0,1.18,0.0,1.19,0.0
2020-04-26 20:00:00,0.0,0.01,0.0,0.93,0.0,0.93,0.0
2020-04-26 21:00:00,0.0,0.01,0.0,1.18,0.0,1.19,0.0
2020-04-26 22:00:00,0.0,0.01,0.0,0.45,0.0,0.45,0.0
2020-04-26 23:00:00,0.0,0.01,0.0,0.44,0.0,0.45,0.0
