date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-09-13 0:00:00,0.0,0.01,0.0,0.48,0.0,0.48,10.0
2020-09-13 1:00:00,0.0,0.01,0.0,0.29,0.0,0.3,9.0
2020-09-13 2:00:00,0.0,0.01,0.0,0.31,0.0,0.31,9.0
2020-09-13 3:00:00,0.0,0.01,0.0,0.3,0.0,0.3,9.0
2020-09-13 4:00:00,0.0,0.01,0.0,0.23,0.0,0.23,9.0
2020-09-13 5:00:00,0.0,1.33,0.0,0.24,0.0,1.56,9.0
2020-09-13 6:00:00,0.0,3.3,0.0,0.09,0.0,3.39,20.0
2020-09-13 7:00:00,0.0,3.3,0.0,0.12,0.0,3.42,51.0
2020-09-13 8:00:00,0.13,0.2,0.0,0.16,0.0,0.23,83.0
2020-09-13 9:00:00,0.35,0.0,0.0,0.37,0.0,0.03,83.0
2020-09-13 10:00:00,0.21,0.0,0.0,0.24,0.0,0.03,77.0
2020-09-13 11:00:00,0.74,0.0,0.0,0.78,0.0,0.05,75.0
2020-09-13 12:00:00,0.33,0.0,0.0,0.36,0.0,0.03,68.0
2020-09-13 13:00:00,0.34,0.0,0.0,0.37,0.0,0.03,65.0
2020-09-13 14:00:00,0.78,0.0,0.0,0.9,0.0,0.11,59.0
2020-09-13 15:00:00,0.49,0.0,0.0,0.52,0.0,0.03,49.0
2020-09-13 16:00:00,1.31,0.0,0.0,1.38,0.0,0.07,42.0
2020-09-13 17:00:00,0.71,0.0,0.0,0.77,0.0,0.06,26.0
2020-09-13 18:00:00,0.74,0.0,0.0,2.66,0.0,1.92,18.0
2020-09-13 19:00:00,0.0,0.01,0.0,3.6,0.0,3.61,10.0
2020-09-13 20:00:00,0.0,0.01,0.0,3.06,0.0,3.07,10.0
2020-09-13 21:00:00,0.0,0.01,0.0,0.96,0.0,0.97,10.0
2020-09-13 22:00:00,0.0,0.01,0.0,1.53,0.0,1.54,10.0
2020-09-13 23:00:00,0.0,0.01,0.0,0.36,0.0,0.36,10.0
