date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-02-04 0:00:00,0.0,0.01,0.0,0.34,0.0,0.35,1.0
2020-02-04 1:00:00,0.0,2.86,0.0,0.06,0.0,2.92,1.0
2020-02-04 2:00:00,0.0,3.0,0.0,0.01,0.0,3.01,28.0
2020-02-04 3:00:00,0.0,3.0,0.0,0.04,0.0,3.04,56.0
2020-02-04 4:00:00,0.0,0.22,0.0,0.32,0.0,0.54,85.0
2020-02-04 5:00:00,0.0,0.01,0.0,0.41,0.0,0.42,88.0
2020-02-04 6:00:00,0.0,0.01,0.0,1.4,0.0,1.4,87.0
2020-02-04 7:00:00,0.0,0.01,0.0,1.66,0.0,1.67,87.0
2020-02-04 8:00:00,0.41,0.0,0.0,0.57,0.0,0.16,87.0
2020-02-04 9:00:00,0.25,0.0,0.0,0.28,0.0,0.03,82.0
2020-02-04 10:00:00,0.25,0.0,0.0,0.27,0.0,0.03,80.0
2020-02-04 11:00:00,0.85,0.0,0.0,1.0,0.0,0.15,76.0
2020-02-04 12:00:00,0.51,0.0,0.0,0.54,0.0,0.03,68.0
2020-02-04 13:00:00,0.45,0.0,0.0,0.47,0.0,0.03,61.0
2020-02-04 14:00:00,0.87,0.0,0.0,0.93,0.0,0.07,56.0
2020-02-04 15:00:00,0.23,0.0,0.0,0.25,0.0,0.02,45.0
2020-02-04 16:00:00,0.32,0.0,0.0,0.35,0.0,0.02,42.0
2020-02-04 17:00:00,0.38,0.0,0.0,0.4,0.0,0.02,38.0
2020-02-04 18:00:00,0.53,0.0,0.0,0.56,0.0,0.03,33.0
2020-02-04 19:00:00,0.71,0.0,0.0,0.73,0.0,0.03,26.0
2020-02-04 20:00:00,0.66,0.0,0.0,0.7,0.0,0.04,16.0
2020-02-04 21:00:00,0.46,0.0,0.0,0.88,0.0,0.43,9.0
2020-02-04 22:00:00,0.01,0.01,0.0,1.5,0.0,1.5,2.0
2020-02-04 23:00:00,0.0,0.01,0.0,0.67,0.0,0.68,2.0
