date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-11-05 0:00:00,0.0,0.01,0.0,0.66,0.0,0.67,0.0
2020-11-05 1:00:00,0.0,2.8,0.0,0.13,0.0,2.93,0.0
2020-11-05 2:00:00,0.0,3.0,0.0,0.02,0.0,3.02,28.0
2020-11-05 3:00:00,0.0,3.0,0.0,0.04,0.0,3.04,57.0
2020-11-05 4:00:00,0.0,0.27,0.0,0.31,0.0,0.58,86.0
2020-11-05 5:00:00,0.0,0.01,0.0,0.37,0.0,0.37,89.0
2020-11-05 6:00:00,0.0,0.01,0.0,1.16,0.0,1.17,89.0
2020-11-05 7:00:00,0.0,0.01,0.0,1.54,0.0,1.55,89.0
2020-11-05 8:00:00,0.36,0.0,0.0,0.44,0.0,0.08,89.0
2020-11-05 9:00:00,0.47,0.0,0.0,0.49,0.0,0.03,84.0
2020-11-05 10:00:00,0.45,0.0,0.0,0.48,0.0,0.03,78.0
2020-11-05 11:00:00,0.43,0.0,0.0,0.46,0.0,0.03,73.0
2020-11-05 12:00:00,0.35,0.0,0.0,0.38,0.0,0.04,67.0
2020-11-05 13:00:00,0.6,0.0,0.0,0.65,0.0,0.05,62.0
2020-11-05 14:00:00,0.46,0.0,0.0,0.49,0.0,0.03,54.0
2020-11-05 15:00:00,0.56,0.0,0.0,0.61,0.0,0.05,47.0
2020-11-05 16:00:00,0.29,0.0,0.0,0.32,0.0,0.03,40.0
2020-11-05 17:00:00,0.31,0.0,0.0,0.35,0.0,0.03,37.0
2020-11-05 18:00:00,0.81,0.0,0.0,0.85,0.0,0.04,32.0
2020-11-05 19:00:00,1.06,0.0,0.0,1.18,0.0,0.11,22.0
2020-11-05 20:00:00,0.77,0.0,0.0,1.53,0.0,0.76,10.0
2020-11-05 21:00:00,0.0,0.01,0.0,2.44,0.0,2.44,0.0
2020-11-05 22:00:00,0.0,0.01,0.0,0.9,0.0,0.91,0.0
2020-11-05 23:00:00,0.0,0.01,0.0,0.77,0.0,0.78,0.0
