date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-05-21 0:00:00,0.02,0.01,0.0,0.35,0.0,0.34,17.0
2020-05-21 1:00:00,0.0,0.01,0.0,0.38,0.0,0.38,16.0
2020-05-21 2:00:00,0.0,0.01,0.0,0.27,0.0,0.28,16.0
2020-05-21 3:00:00,0.0,0.01,0.0,0.22,0.0,0.23,16.0
2020-05-21 4:00:00,0.0,0.01,0.0,0.28,0.0,0.29,16.0
2020-05-21 5:00:00,0.0,1.24,0.0,0.37,0.0,1.61,16.0
2020-05-21 6:00:00,0.0,3.3,0.0,0.07,0.0,3.37,28.0
2020-05-21 7:00:00,0.0,3.3,0.0,0.01,0.0,3.31,58.0
2020-05-21 8:00:00,0.34,0.28,0.0,0.36,0.0,0.3,89.0
2020-05-21 9:00:00,0.36,0.0,0.0,0.39,0.0,0.03,88.0
2020-05-21 10:00:00,0.43,0.0,0.0,0.47,0.0,0.04,84.0
2020-05-21 11:00:00,0.28,0.0,0.0,0.32,0.0,0.04,78.0
2020-05-21 12:00:00,0.38,0.0,0.0,0.41,0.0,0.03,75.0
2020-05-21 13:00:00,0.82,0.0,0.0,0.86,0.0,0.05,71.0
2020-05-21 14:00:00,0.43,0.0,0.0,0.46,0.0,0.04,59.0
2020-05-21 15:00:00,0.49,0.0,0.0,0.52,0.0,0.03,54.0
2020-05-21 16:00:00,0.76,0.0,0.0,0.79,0.0,0.04,46.0
2020-05-21 17:00:00,1.58,0.28,0.0,1.76,0.0,0.46,37.0
2020-05-21 18:00:00,0.69,1.08,0.0,1.15,0.0,1.54,20.0
2020-05-21 19:00:00,0.54,0.31,0.0,1.63,0.0,1.4,23.0
2020-05-21 20:00:00,0.0,0.01,0.0,1.76,0.0,1.77,19.0
2020-05-21 21:00:00,0.05,0.01,0.0,2.07,0.0,2.02,19.0
2020-05-21 22:00:00,0.0,0.01,0.0,0.54,0.0,0.55,19.0
2020-05-21 23:00:00,0.03,0.01,0.0,0.37,0.0,0.34,18.0
