date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W),State of Charge(%)
2020-07-19 0:0:00,0.0,0.13,0.0,63.53,0.0,63.66,9.0
2020-07-19 0:15:00,0.0,1.9299999999999997,0.0,923.7600000000001,0.0,925.69,9.0
2020-07-19 0:30:00,0.0,1.9399999999999995,0.0,904.78,0.0,906.72,9.0
2020-07-19 0:45:00,0.0,1.9499999999999993,0.0,905.4699999999999,0.0,907.42,9.0
2020-07-19 1:0:00,0.0,1.9499999999999993,0.0,907.8100000000001,0.0,909.76,9.0
2020-07-19 1:15:00,0.0,2.0649999999999995,0.0,1032.24,0.0,1034.305,9.0
2020-07-19 1:30:00,0.0,1.8300000000000005,0.0,901.0299999999999,0.0,902.8599999999999,9.0
2020-07-19 1:45:00,0.0,1.9199999999999995,0.0,867.7800000000002,0.0,869.7000000000002,9.0
2020-07-19 2:0:00,0.0,1.9199999999999995,0.0,385.16,0.0,387.08,9.0
2020-07-19 2:15:00,0.0,1.9499999999999993,0.0,298.63,0.0,300.58000000000004,9.0
2020-07-19 2:30:00,0.0,1.9499999999999993,0.0,113.69999999999999,0.0,115.64999999999998,9.0
2020-07-19 2:45:00,0.0,1.9499999999999993,0.0,93.26,0.0,95.21000000000001,9.0
2020-07-19 3:0:00,0.0,1.9499999999999993,0.0,92.77000000000001,0.0,94.71999999999998,9.0
2020-07-19 3:15:00,0.0,1.9499999999999993,0.0,93.66,0.0,95.61,9.0
2020-07-19 3:30:00,0.0,1.9499999999999993,0.0,114.80000000000001,0.0,116.75,9.0
2020-07-19 3:45:00,0.0,1.9499999999999993,0.0,92.34000000000002,0.0,94.29,9.0
2020-07-19 4:0:00,0.0,1.9499999999999993,0.0,92.38000000000001,0.0,94.33,9.0
2020-07-19 4:15:00,0.0,1.9499999999999993,0.0,92.52,0.0,94.47000000000001,9.0
2020-07-19 4:30:00,0.0,1.9499999999999993,0.0,102.01999999999998,0.0,103.97000000000001,9.0
2020-07-19 4:45:00,0.0,1.9499999999999993,0.0,106.20999999999998,0.0,108.16000000000001,9.0
2020-07-19 5:0:00,0.0,1.9499999999999993,0.0,91.36999999999998,0.0,93.32,9.0
2020-07-19 5:15:00,0.0,1.9499999999999993,0.0,88.6,0.0,90.55,9.0
2020-07-19 5:30:00,0.0,1.9499999999999993,0.0,85.43999999999998,0.0,87.39000000000001,9.0
2020-07-19 5:45:00,0.0,1.9499999999999993,0.0,105.36,0.0,107.30999999999999,9.0
2020-07-19 6:0:00,0.0,1.9499999999999993,0.0,79.85,0.0,81.79999999999998,8.0
2020-07-19 6:15:00,0.0,0.3,0.05,68.54,0.0,68.79,8.0
2020-07-19 6:30:00,0.0,2.46,2.4800000000000004,68.49000000000001,0.0,68.46999999999998,8.0
2020-07-19 6:45:00,0.0,18.459999999999997,18.34,63.82000000000001,0.0,63.94,8.0
2020-07-19 7:0:00,0.0,43.39,43.42999999999999,86.53000000000004,0.0,86.49000000000001,8.0
2020-07-19 7:15:00,0.0,72.09000000000002,72.08,31.590000000000003,0.0,31.6,8.0
2020-07-19 7:30:00,0.0,98.99,98.95000000000002,28.02,0.0,28.060000000000002,8.0
2020-07-19 7:45:00,0.0,127.56000000000002,127.50000000000001,36.84,0.0,36.900000000000006,9.0
2020-07-19 8:0:00,0.0,158.95999999999998,158.87,151.83,0.0,151.92,10.0
2020-07-19 8:15:00,0.0,153.53,189.45000000000002,44.73,0.0,8.809999999999999,11.0
2020-07-19 8:30:00,0.0,191.25000000000003,222.14000000000001,38.19,0.0,7.300000000000001,13.0
2020-07-19 8:45:00,0.0,219.6,251.07,38.25,0.0,6.78,14.0
2020-07-19 9:0:00,94.39,168.83,277.12,211.56999999999996,0.2,9.09,16.0
2020-07-19 9:15:00,107.20000000000002,161.07,306.91999999999996,270.59,1.08,18.619999999999997,17.0
2020-07-19 9:30:00,0.0,254.95,336.59000000000003,88.53999999999999,0.0,6.8999999999999995,18.0
2020-07-19 9:45:00,107.56,155.10999999999999,354.91,321.25,0.0,13.89,19.0
2020-07-19 10:0:00,301.89,0.0,366.55000000000007,692.78,2.79,27.130000000000003,20.0
2020-07-19 10:15:00,243.97000000000003,0.0,381.78999999999996,651.3299999999999,0.0,25.57,17.0
2020-07-19 10:30:00,354.45,0.0,393.89000000000004,890.4800000000001,0.0,142.14,14.0
2020-07-19 10:45:00,22.24,232.71000000000004,417.03,299.12999999999994,2.66,95.22999999999999,11.0
2020-07-19 11:0:00,49.52,187.94,428.44000000000005,308.32,4.79,23.09,13.0
2020-07-19 11:15:00,17.68,323.55,441.71999999999997,148.86,1.67,14.680000000000001,14.0
2020-07-19 11:30:00,17.72,360.98,451.83000000000004,106.87000000000003,10.120000000000001,8.42,16.0
2020-07-19 11:45:00,0.0,429.69,462.25,39.78999999999999,0.0,7.23,19.0
2020-07-19 12:0:00,0.0,438.87000000000006,472.04999999999995,40.370000000000005,0.0,7.189999999999999,24.0
2020-07-19 12:15:00,0.0,425.45000000000005,475.8399999999999,58.34000000000001,0.0,7.950000000000001,28.0
2020-07-19 12:30:00,0.0,429.00999999999993,480.53999999999996,62.09,0.0,10.56,32.0
2020-07-19 12:45:00,24.83,348.75,478.35999999999996,161.62,2.44,9.620000000000001,37.0
2020-07-19 13:0:00,2.93,249.71,476.5899999999999,231.93999999999997,5.11,7.24,41.0
2020-07-19 13:15:00,25.97,335.2299999999999,479.72999999999996,182.33,0.67,12.529999999999998,43.0
2020-07-19 13:30:00,0.0,455.02,476.5400000000001,28.77,0.0,7.25,45.0
2020-07-19 13:45:00,0.0,445.7799999999999,467.1,27.32,0.0,5.999999999999999,49.0
2020-07-19 14:0:00,0.0,289.21,458.81,175.01999999999998,5.33,10.75,54.0
2020-07-19 14:15:00,0.0,416.5,454.7399999999999,44.57,0.0,6.33,57.0
2020-07-19 14:30:00,0.0,419.11999999999995,440.15000000000003,27.860000000000007,0.0,6.83,61.0
2020-07-19 14:45:00,0.0,407.8,428.32000000000005,26.790000000000003,0.0,6.27,66.0
2020-07-19 15:0:00,26.46,316.07,411.3099999999999,128.64,6.74,13.68,69.0
2020-07-19 15:15:00,0.0,354.40000000000003,396.8,50.68,0.0,8.28,72.0
2020-07-19 15:30:00,0.0,320.87,379.59000000000003,69.33999999999999,0.0,10.620000000000001,76.0
2020-07-19 15:45:00,33.59,294.18,358.97999999999996,105.29,1.11,8.01,80.0
2020-07-19 16:0:00,0.0,319.94000000000005,340.76,28.439999999999998,0.0,7.62,82.0
2020-07-19 16:15:00,0.0,300.15999999999997,321.0899999999999,27.8,0.0,6.87,85.0
2020-07-19 16:30:00,0.0,261.37,299.40999999999997,46.3,0.0,8.26,88.0
2020-07-19 16:45:00,0.0,243.28999999999996,281.48,44.58,0.0,6.39,90.0
2020-07-19 17:0:00,0.0,210.73,234.03,27.88,2.69,7.270000000000001,94.0
2020-07-19 17:15:00,0.0,9.700000000000001,208.19,30.57,167.92,0.0,99.0
2020-07-19 17:30:00,0.0,0.0,178.38000000000005,27.369999999999997,151.01000000000002,0.0,100.0
2020-07-19 17:45:00,0.0,0.03,143.74999999999997,30.79,112.93,0.0,100.0
2020-07-19 18:0:00,0.0,0.03,114.23000000000002,51.900000000000006,62.30000000000001,0.0,100.0
2020-07-19 18:15:00,0.0,0.0,85.22000000000001,32.35,52.87,0.0,100.0
2020-07-19 18:30:00,9.86,0.0,58.28999999999999,40.72,27.430000000000003,0.0,100.0
2020-07-19 18:45:00,2.95,0.0,34.22,26.709999999999997,10.509999999999998,0.05,100.0
2020-07-19 19:0:00,159.44,0.0,26.600000000000005,196.48999999999998,0.32,10.77,100.0
2020-07-19 19:15:00,55.82000000000001,0.0,24.660000000000004,88.60000000000001,0.0,8.120000000000001,98.0
2020-07-19 19:30:00,15.279999999999998,0.12000000000000001,16.349999999999994,37.98,0.02,6.49,97.0
2020-07-19 19:45:00,6.66,0.30000000000000004,13.830000000000002,27.490000000000002,0.0,7.300000000000001,97.0
2020-07-19 20:0:00,7.099999999999999,0.07,13.63,27.61,0.0,6.949999999999999,97.0
2020-07-19 20:15:00,19.46,0.0,15.74,42.73,0.0,7.53,97.0
2020-07-19 20:30:00,24.540000000000003,0.0,14.640000000000002,45.98,0.0,6.8,96.0
2020-07-19 20:45:00,7.640000000000001,0.13,12.870000000000001,27.61,0.0,7.23,96.0
2020-07-19 21:0:00,8.979999999999999,0.0,9.74,25.21,0.0,6.49,96.0
2020-07-19 21:15:00,18.59,0.0,4.620000000000001,29.549999999999997,0.6,6.939999999999999,96.0
2020-07-19 21:30:00,43.37999999999999,0.0,2.02,53.89,0.0,8.49,95.0
2020-07-19 21:45:00,57.77,0.0,0.05,64.59,0.0,6.7700000000000005,95.0
2020-07-19 22:0:00,47.449999999999996,0.0,0.26,54.83,0.0,7.120000000000001,94.0
2020-07-19 22:15:00,35.1,0.0,0.03,42.2,0.0,7.069999999999999,92.0
2020-07-19 22:30:00,35.65,0.0,0.15000000000000002,42.63,0.0,6.829999999999999,92.0
2020-07-19 22:45:00,47.739999999999995,0.0,0.0,56.019999999999996,0.0,8.280000000000001,91.0
2020-07-19 23:0:00,68.42999999999999,0.0,0.05,75.62,0.0,7.139999999999999,90.0
2020-07-19 23:15:00,45.51,0.0,0.05,53.02000000000001,0.0,7.459999999999999,89.0
2020-07-19 23:30:00,23.310000000000002,0.0,0.12000000000000001,30.680000000000007,0.0,7.25,89.0
2020-07-19 23:45:00,23.5,0.0,0.0,30.980000000000004,0.0,7.48,88.0
2020-07-19 24:0:00,39.69,0.0,0.07,44.07,2.05,6.36,88.0
