date,Production(KWh),Consumption(KWh)
2023-10-31 0:00:00,0.0,7.75
2023-10-31 1:00:00,0.0,7.58
2023-10-31 2:00:00,0.0,7.52
2023-10-31 3:00:00,0.0,7.5
2023-10-31 4:00:00,0.0,7.42
2023-10-31 5:00:00,0.0,7.58
2023-10-31 6:00:00,0.0,7.64
2023-10-31 7:00:00,0.87,7.62
2023-10-31 8:00:00,2.66,7.64
2023-10-31 9:00:00,19.05,6.93
2023-10-31 10:00:00,33.48,6.96
2023-10-31 11:00:00,37.15,7.04
2023-10-31 12:00:00,38.26,7.4
2023-10-31 13:00:00,37.34,7.83
2023-10-31 14:00:00,33.42,8.38
2023-10-31 15:00:00,24.66,8.85
2023-10-31 16:00:00,13.88,9.19
2023-10-31 17:00:00,1.78,9.23
2023-10-31 18:00:00,0.0,9.08
2023-10-31 19:00:00,0.0,8.94
2023-10-31 20:00:00,0.0,9.07
2023-10-31 21:00:00,0.0,9.21
2023-10-31 22:00:00,0.0,9.26
2023-10-31 23:00:00,0.0,9.05
