date,Production(KWh),Consumption(KWh)
2023-09-21 0:00:00,0.0,10.71
2023-09-21 1:00:00,0.0,9.72
2023-09-21 2:00:00,0.0,8.73
2023-09-21 3:00:00,0.0,8.72
2023-09-21 4:00:00,0.0,8.52
2023-09-21 5:00:00,0.0,8.54
2023-09-21 6:00:00,0.0,8.58
2023-09-21 7:00:00,2.69,8.84
2023-09-21 8:00:00,10.3,9.11
2023-09-21 9:00:00,15.85,9.47
2023-09-21 10:00:00,27.99,9.94
2023-09-21 11:00:00,29.26,10.44
2023-09-21 12:00:00,6.92,10.99
2023-09-21 13:00:00,7.21,11.82
2023-09-21 14:00:00,27.75,12.55
2023-09-21 15:00:00,27.52,12.81
2023-09-21 16:00:00,14.34,12.7
2023-09-21 17:00:00,9.22,12.51
2023-09-21 18:00:00,1.14,12.37
2023-09-21 19:00:00,0.0,12.14
2023-09-21 20:00:00,0.0,11.85
2023-09-21 21:00:00,0.0,11.59
2023-09-21 22:00:00,0.0,11.07
2023-09-21 23:00:00,0.0,10.67
