date,Production(KWh),Consumption(KWh)
2023-09-25 0:00:00,0.0,7.55
2023-09-25 1:00:00,0.0,7.78
2023-09-25 2:00:00,0.0,7.62
2023-09-25 3:00:00,0.0,6.84
2023-09-25 4:00:00,0.0,6.39
2023-09-25 5:00:00,0.0,6.41
2023-09-25 6:00:00,0.0,6.6
2023-09-25 7:00:00,2.29,6.79
2023-09-25 8:00:00,13.48,7.22
2023-09-25 9:00:00,26.83,7.66
2023-09-25 10:00:00,31.77,7.95
2023-09-25 11:00:00,37.4,7.82
2023-09-25 12:00:00,41.28,7.54
2023-09-25 13:00:00,38.27,7.22
2023-09-25 14:00:00,38.26,7.44
2023-09-25 15:00:00,29.02,8.1
2023-09-25 16:00:00,15.31,8.46
2023-09-25 17:00:00,7.33,8.38
2023-09-25 18:00:00,1.01,8.3
2023-09-25 19:00:00,0.0,8.22
2023-09-25 20:00:00,0.0,8.05
2023-09-25 21:00:00,0.0,7.74
2023-09-25 22:00:00,0.0,10.67
2023-09-25 23:00:00,0.0,10.42
