date,Production(KWh),Consumption(KWh)
2023-09-28 0:00:00,0.0,9.8
2023-09-28 1:00:00,0.0,9.2
2023-09-28 2:00:00,0.0,8.3
2023-09-28 3:00:00,0.0,7.5
2023-09-28 4:00:00,0.0,6.9
2023-09-28 5:00:00,0.0,6.7
2023-09-28 6:00:00,0.0,6.9
2023-09-28 7:00:00,0.0,7.3
2023-09-28 8:00:00,0.0,7.6
2023-09-28 9:00:00,0.0,7.8
2023-09-28 10:00:00,0.0,8.0
2023-09-28 11:00:00,0.0,8.3
2023-09-28 12:00:00,0.0,8.9
2023-09-28 13:00:00,0.0,9.9
2023-09-28 14:00:00,0.0,10.8
2023-09-28 15:00:00,0.0,11.9
2023-09-28 16:00:00,0.0,12.5
2023-09-28 17:00:00,3.8,12.8
2023-09-28 18:00:00,0.8,12.7
2023-09-28 19:00:00,0.0,10.9
2023-09-28 20:00:00,0.0,10.8
2023-09-28 21:00:00,0.0,10.4
2023-09-28 22:00:00,0.0,10.3
2023-09-28 23:00:00,0.0,10.0
