date,Production(KWh),Consumption(KWh)
2023-12-22 0:00:00,0.0,13.6
2023-12-22 1:00:00,0.0,13.2
2023-12-22 2:00:00,0.0,12.5
2023-12-22 3:00:00,0.0,9.5
2023-12-22 4:00:00,0.0,8.8
2023-12-22 5:00:00,0.0,8.3
2023-12-22 6:00:00,0.0,8.2
2023-12-22 7:00:00,0.9,8.2
2023-12-22 8:00:00,1.6,8.4
2023-12-22 9:00:00,4.3,8.5
2023-12-22 10:00:00,8.6,8.6
2023-12-22 11:00:00,9.4,8.7
2023-12-22 12:00:00,9.4,8.6
2023-12-22 13:00:00,9.2,8.6
2023-12-22 14:00:00,6.3,9.1
2023-12-22 15:00:00,3.8,9.6
2023-12-22 16:00:00,1.0,10.1
2023-12-22 17:00:00,0.0,10.1
2023-12-22 18:00:00,0.0,10.0
2023-12-22 19:00:00,0.0,9.9
2023-12-22 20:00:00,0.0,9.7
2023-12-22 21:00:00,0.0,9.5
2023-12-22 22:00:00,0.0,9.3
2023-12-22 23:00:00,0.0,9.3
