date,Production(KWh),Consumption(KWh)
2023-08-25 0:00:00,0.0,8.5
2023-08-25 1:00:00,0.0,7.7
2023-08-25 2:00:00,0.0,7.4
2023-08-25 3:00:00,0.0,7.2
2023-08-25 4:00:00,0.0,7.3
2023-08-25 5:00:00,0.0,7.4
2023-08-25 6:00:00,0.8,7.5
2023-08-25 7:00:00,2.8,5.9
2023-08-25 8:00:00,9.5,6.2
2023-08-25 9:00:00,22.2,6.6
2023-08-25 10:00:00,36.8,6.9
2023-08-25 11:00:00,28.4,7.2
2023-08-25 12:00:00,17.3,7.5
2023-08-25 13:00:00,24.0,7.8
2023-08-25 14:00:00,26.9,7.9
2023-08-25 15:00:00,11.1,7.8
2023-08-25 16:00:00,5.2,7.9
2023-08-25 17:00:00,5.5,8.2
2023-08-25 18:00:00,1.9,8.7
2023-08-25 19:00:00,0.8,8.9
2023-08-25 20:00:00,0.0,8.6
2023-08-25 21:00:00,0.0,8.3
2023-08-25 22:00:00,0.0,7.8
2023-08-25 23:00:00,0.0,7.3
