date,Production(KWh),Consumption(KWh)
2023-10-24 0:00:00,0.0,8.0
2023-10-24 1:00:00,0.0,7.4
2023-10-24 2:00:00,0.0,7.1
2023-10-24 3:00:00,0.0,7.2
2023-10-24 4:00:00,0.0,7.4
2023-10-24 5:00:00,0.0,7.5
2023-10-24 6:00:00,0.0,7.8
2023-10-24 7:00:00,1.3,7.8
2023-10-24 8:00:00,5.7,8.0
2023-10-24 9:00:00,22.9,8.5
2023-10-24 10:00:00,35.4,9.2
2023-10-24 11:00:00,38.5,10.0
2023-10-24 12:00:00,39.2,10.8
2023-10-24 13:00:00,39.0,11.4
2023-10-24 14:00:00,35.7,11.5
2023-10-24 15:00:00,28.1,11.5
2023-10-24 16:00:00,12.4,12.8
2023-10-24 17:00:00,2.3,13.0
2023-10-24 18:00:00,0.7,12.8
2023-10-24 19:00:00,0.0,12.5
2023-10-24 20:00:00,0.0,11.9
2023-10-24 21:00:00,0.0,11.4
2023-10-24 22:00:00,0.0,10.5
2023-10-24 23:00:00,0.0,9.9
