date,Production(KWh),Consumption(KWh)
2023-09-23 0:00:00,0.0,10.6
2023-09-23 1:00:00,0.0,10.4
2023-09-23 2:00:00,0.0,9.9
2023-09-23 3:00:00,0.0,9.4
2023-09-23 4:00:00,0.0,9.3
2023-09-23 5:00:00,0.0,9.6
2023-09-23 6:00:00,0.0,10.0
2023-09-23 7:00:00,2.3,10.4
2023-09-23 8:00:00,13.6,10.6
2023-09-23 9:00:00,28.0,11.0
2023-09-23 10:00:00,38.3,11.1
2023-09-23 11:00:00,41.7,11.3
2023-09-23 12:00:00,42.9,11.7
2023-09-23 13:00:00,41.9,12.1
2023-09-23 14:00:00,40.0,12.4
2023-09-23 15:00:00,35.8,12.6
2023-09-23 16:00:00,25.6,12.6
2023-09-23 17:00:00,11.6,12.1
2023-09-23 18:00:00,1.0,11.7
2023-09-23 19:00:00,0.0,11.4
2023-09-23 20:00:00,0.0,11.2
2023-09-23 21:00:00,0.0,11.0
2023-09-23 22:00:00,0.0,10.7
2023-09-23 23:00:00,0.0,10.5
