date,Production(KWh),Consumption(KWh)
2023-11-23 0:00:00,0.0,11.45
2023-11-23 1:00:00,0.0,8.46
2023-11-23 2:00:00,0.0,6.87
2023-11-23 3:00:00,0.0,6.76
2023-11-23 4:00:00,0.0,6.65
2023-11-23 5:00:00,0.0,6.65
2023-11-23 6:00:00,0.0,6.55
2023-11-23 7:00:00,0.0,6.45
2023-11-23 8:00:00,0.03,6.46
2023-11-23 9:00:00,1.42,6.57
2023-11-23 10:00:00,3.82,6.47
2023-11-23 11:00:00,9.45,6.4
2023-11-23 12:00:00,8.75,6.41
2023-11-23 13:00:00,4.82,6.37
2023-11-23 14:00:00,8.86,6.41
2023-11-23 15:00:00,8.71,6.58
2023-11-23 16:00:00,5.4,6.75
2023-11-23 17:00:00,0.25,12.11
2023-11-23 18:00:00,0.0,11.98
2023-11-23 19:00:00,0.0,11.6
2023-11-23 20:00:00,0.0,11.83
2023-11-23 21:00:00,0.0,10.02
2023-11-23 22:00:00,0.0,9.2
2023-11-23 23:00:00,0.0,8.31
