date,Production(KWh),Consumption(KWh)
2023-09-28 0:00:00,0.0,6.47
2023-09-28 1:00:00,0.0,6.92
2023-09-28 2:00:00,0.0,6.88
2023-09-28 3:00:00,0.0,6.82
2023-09-28 4:00:00,0.0,6.77
2023-09-28 5:00:00,0.0,6.94
2023-09-28 6:00:00,0.0,6.72
2023-09-28 7:00:00,0.0,6.73
2023-09-28 8:00:00,0.0,6.75
2023-09-28 9:00:00,0.0,6.76
2023-09-28 10:00:00,0.0,6.72
2023-09-28 11:00:00,0.0,6.69
2023-09-28 12:00:00,0.0,6.84
2023-09-28 13:00:00,0.0,6.76
2023-09-28 14:00:00,0.0,6.71
2023-09-28 15:00:00,0.0,6.65
2023-09-28 16:00:00,0.0,6.83
2023-09-28 17:00:00,2.9,12.26
2023-09-28 18:00:00,0.26,11.7
2023-09-28 19:00:00,0.0,11.06
2023-09-28 20:00:00,0.0,9.62
2023-09-28 21:00:00,0.0,6.74
2023-09-28 22:00:00,0.0,8.08
2023-09-28 23:00:00,0.0,7.71
