date,Production(KWh),Consumption(KWh)
2023-12-23 0:00:00,0.0,8.84
2023-12-23 1:00:00,0.0,8.7
2023-12-23 2:00:00,0.0,8.56
2023-12-23 3:00:00,0.0,8.84
2023-12-23 4:00:00,0.0,9.12
2023-12-23 5:00:00,0.0,8.31
2023-12-23 6:00:00,0.0,8.36
2023-12-23 7:00:00,0.0,8.31
2023-12-23 8:00:00,1.32,8.27
2023-12-23 9:00:00,5.37,8.22
2023-12-23 10:00:00,25.68,8.22
2023-12-23 11:00:00,31.96,8.22
2023-12-23 12:00:00,15.82,8.24
2023-12-23 13:00:00,26.93,8.26
2023-12-23 14:00:00,9.21,8.26
2023-12-23 15:00:00,3.3,8.25
2023-12-23 16:00:00,0.47,8.08
2023-12-23 17:00:00,0.0,8.26
2023-12-23 18:00:00,0.0,8.45
2023-12-23 19:00:00,0.0,9.71
2023-12-23 20:00:00,0.0,9.71
2023-12-23 21:00:00,0.0,9.71
2023-12-23 22:00:00,0.0,9.66
2023-12-23 23:00:00,0.0,6.78
