date,Production(KWh),Consumption(KWh)
2023-10-27 0:00:00,0.0,9.24
2023-10-27 1:00:00,0.0,9.11
2023-10-27 2:00:00,0.0,7.9
2023-10-27 3:00:00,0.0,6.96
2023-10-27 4:00:00,0.0,6.9
2023-10-27 5:00:00,0.0,6.79
2023-10-27 6:00:00,0.0,6.9
2023-10-27 7:00:00,0.29,6.76
2023-10-27 8:00:00,4.22,6.81
2023-10-27 9:00:00,20.68,6.85
2023-10-27 10:00:00,31.63,6.63
2023-10-27 11:00:00,37.32,7.5
2023-10-27 12:00:00,39.5,4.94
2023-10-27 13:00:00,38.62,10.06
2023-10-27 14:00:00,34.47,10.07
2023-10-27 15:00:00,26.71,9.73
2023-10-27 16:00:00,14.84,10.49
2023-10-27 17:00:00,3.1,10.16
2023-10-27 18:00:00,0.0,10.31
2023-10-27 19:00:00,0.0,7.25
2023-10-27 20:00:00,0.0,7.18
2023-10-27 21:00:00,0.0,10.31
2023-10-27 22:00:00,0.0,8.19
2023-10-27 23:00:00,0.0,10.5
