date,Production(KWh),Consumption(KWh)
2023-09-21 0:00:00,0.0,11.94
2023-09-21 1:00:00,0.0,11.03
2023-09-21 2:00:00,0.0,7.11
2023-09-21 3:00:00,0.0,6.75
2023-09-21 4:00:00,0.0,7.04
2023-09-21 5:00:00,0.0,6.85
2023-09-21 6:00:00,0.0,6.86
2023-09-21 7:00:00,1.6,6.49
2023-09-21 8:00:00,9.02,7.03
2023-09-21 9:00:00,17.27,7.07
2023-09-21 10:00:00,15.7,6.61
2023-09-21 11:00:00,27.27,10.74
2023-09-21 12:00:00,33.83,12.47
2023-09-21 13:00:00,18.23,11.67
2023-09-21 14:00:00,7.03,8.05
2023-09-21 15:00:00,15.69,13.39
2023-09-21 16:00:00,18.78,12.89
2023-09-21 17:00:00,9.01,12.5
2023-09-21 18:00:00,1.24,12.95
2023-09-21 19:00:00,0.0,12.62
2023-09-21 20:00:00,0.0,12.74
2023-09-21 21:00:00,0.0,12.47
2023-09-21 22:00:00,0.0,7.46
2023-09-21 23:00:00,0.0,12.06
