date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-12-04 0:00:00,0.01,0.01,0.0,0.41,0.0,0.4,26.0
2020-12-04 1:00:00,0.0,2.8,0.0,3.07,0.0,5.87,26.0
2020-12-04 2:00:00,0.0,3.0,0.0,3.3,0.0,6.3,53.0
2020-12-04 3:00:00,0.0,1.85,0.0,2.11,0.0,3.96,81.0
2020-12-04 4:00:00,0.0,0.01,0.0,0.33,0.0,0.33,100.0
2020-12-04 5:00:00,0.0,0.01,0.0,0.32,0.0,0.33,100.0
2020-12-04 6:00:00,0.0,0.01,0.0,0.25,0.0,0.26,100.0
2020-12-04 7:00:00,0.0,0.01,0.0,0.31,0.0,0.32,100.0
2020-12-04 8:00:00,0.21,0.0,0.0,0.26,0.0,0.05,100.0
2020-12-04 9:00:00,0.13,0.0,0.0,0.16,0.0,0.03,97.0
2020-12-04 10:00:00,0.36,0.0,0.0,0.4,0.0,0.04,95.0
2020-12-04 11:00:00,1.56,0.0,0.0,1.66,0.0,0.1,89.0
2020-12-04 12:00:00,0.81,0.0,0.0,0.9,0.0,0.1,70.0
2020-12-04 13:00:00,0.81,0.0,0.0,0.9,0.0,0.09,61.0
2020-12-04 14:00:00,0.38,0.0,0.0,0.43,0.0,0.06,52.0
2020-12-04 15:00:00,0.22,0.0,0.0,0.26,0.0,0.04,47.0
2020-12-04 16:00:00,0.18,0.0,0.0,0.22,0.0,0.03,43.0
2020-12-04 17:00:00,0.18,0.0,0.0,0.22,0.0,0.04,41.0
2020-12-04 18:00:00,0.19,0.0,0.0,0.23,0.0,0.03,38.0
2020-12-04 19:00:00,0.21,0.0,0.0,0.24,0.0,0.03,35.0
2020-12-04 20:00:00,0.56,0.0,0.0,0.62,0.0,0.05,32.0
2020-12-04 21:00:00,0.35,0.0,0.0,0.4,0.0,0.04,25.0
2020-12-04 22:00:00,0.58,0.0,0.0,0.62,0.0,0.04,20.0
2020-12-04 23:00:00,0.28,0.0,0.0,0.31,0.0,0.03,14.0
