date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-07-04 0:00:00,0.02,0.01,0.0,0.31,0.0,0.29,5.0
2020-07-04 1:00:00,0.0,2.81,0.0,3.16,0.0,5.97,4.0
2020-07-04 2:00:00,0.0,3.0,0.0,3.34,0.0,6.34,32.0
2020-07-04 3:00:00,0.0,3.0,0.0,3.23,0.0,6.23,62.0
2020-07-04 4:00:00,0.0,0.35,0.0,0.62,0.0,0.97,90.0
2020-07-04 5:00:00,0.0,0.01,0.0,0.35,0.0,0.35,95.0
2020-07-04 6:00:00,0.0,0.01,0.0,0.29,0.0,0.3,95.0
2020-07-04 7:00:00,0.0,0.01,0.0,0.28,0.0,0.29,95.0
2020-07-04 8:00:00,0.2,0.0,0.0,0.24,0.0,0.05,95.0
2020-07-04 9:00:00,0.24,0.0,0.0,0.27,0.0,0.03,91.0
2020-07-04 10:00:00,0.1,0.01,0.0,0.48,0.0,0.39,88.0
2020-07-04 11:00:00,0.0,0.01,0.0,0.68,0.0,0.68,87.0
2020-07-04 12:00:00,0.0,0.01,0.0,0.84,0.0,0.85,87.0
2020-07-04 13:00:00,0.0,0.01,0.0,1.35,0.0,1.36,86.0
2020-07-04 14:00:00,0.0,0.01,0.0,0.48,0.0,0.49,86.0
2020-07-04 15:00:00,0.0,0.01,0.0,0.34,0.0,0.35,86.0
2020-07-04 16:00:00,0.0,0.01,0.0,0.72,0.0,0.73,86.0
2020-07-04 17:00:00,0.0,0.01,0.0,1.48,0.0,1.48,86.0
2020-07-04 18:00:00,0.33,0.0,0.0,0.56,0.0,0.22,86.0
2020-07-04 19:00:00,0.29,0.0,0.0,0.33,0.0,0.04,81.0
2020-07-04 20:00:00,0.26,0.0,0.0,0.3,0.0,0.03,76.0
2020-07-04 21:00:00,0.31,0.0,0.0,0.35,0.0,0.03,73.0
2020-07-04 22:00:00,0.68,0.0,0.0,0.72,0.0,0.04,69.0
2020-07-04 23:00:00,0.22,0.0,0.0,0.25,0.0,0.03,60.0
