date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-10-08 0:00:00,0.0,0.01,0.0,0.32,0.0,0.33,10.0
2020-10-08 1:00:00,0.0,0.01,0.0,0.28,0.0,0.29,10.0
2020-10-08 2:00:00,0.0,0.01,0.0,0.29,0.0,0.29,10.0
2020-10-08 3:00:00,0.0,0.01,0.0,0.31,0.0,0.32,10.0
2020-10-08 4:00:00,0.0,0.01,0.0,0.3,0.0,0.3,10.0
2020-10-08 5:00:00,0.0,0.01,0.0,0.37,0.0,0.38,10.0
2020-10-08 6:00:00,0.0,0.01,0.0,0.22,0.0,0.23,9.0
2020-10-08 7:00:00,0.0,0.01,0.0,0.38,0.0,0.38,9.0
2020-10-08 8:00:00,0.0,0.01,0.0,0.47,0.0,0.48,9.0
2020-10-08 9:00:00,0.0,0.01,0.0,0.29,0.0,0.3,9.0
2020-10-08 10:00:00,0.0,0.29,0.0,0.55,0.0,0.84,9.0
2020-10-08 11:00:00,0.0,0.01,0.0,0.9,0.0,0.91,10.0
2020-10-08 12:00:00,0.0,0.01,0.0,2.48,0.0,2.49,10.0
2020-10-08 13:00:00,0.0,0.01,0.0,1.22,0.0,1.23,10.0
2020-10-08 14:00:00,0.0,0.01,0.0,0.38,0.0,0.38,10.0
2020-10-08 15:00:00,0.0,0.01,0.0,1.8,0.0,1.8,10.0
2020-10-08 16:00:00,0.0,0.01,0.0,0.58,0.0,0.59,10.0
2020-10-08 17:00:00,0.0,0.01,0.0,0.57,0.0,0.58,10.0
2020-10-08 18:00:00,0.0,0.01,0.0,1.88,0.0,1.89,9.0
2020-10-08 19:00:00,0.0,0.01,0.0,0.82,0.0,0.82,9.0
2020-10-08 20:00:00,0.0,0.01,0.0,2.11,0.0,2.12,9.0
2020-10-08 21:00:00,0.0,0.01,0.0,0.71,0.0,0.72,9.0
2020-10-08 22:00:00,0.0,0.01,0.0,1.03,0.0,1.04,9.0
2020-10-08 23:00:00,0.0,0.01,0.0,1.71,0.0,1.71,9.0
