date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-09-26 0:00:00,0.0,0.01,0.0,0.39,0.0,0.39,10.0
2020-09-26 1:00:00,0.0,0.1,0.0,0.53,0.0,0.63,10.0
2020-09-26 2:00:00,0.0,0.01,0.0,0.32,0.0,0.33,10.0
2020-09-26 3:00:00,0.0,0.01,0.0,0.32,0.0,0.32,10.0
2020-09-26 4:00:00,0.0,0.01,0.0,0.26,0.0,0.27,10.0
2020-09-26 5:00:00,0.0,1.47,0.0,1.82,0.0,3.29,10.0
2020-09-26 6:00:00,0.0,3.3,0.0,3.63,0.0,6.93,23.0
2020-09-26 7:00:00,0.0,3.24,0.0,3.51,0.0,6.75,54.0
2020-09-26 8:00:00,0.42,0.07,0.0,0.54,0.0,0.2,83.0
2020-09-26 9:00:00,0.1,0.0,0.0,0.14,0.0,0.03,80.0
2020-09-26 10:00:00,0.36,0.0,0.0,0.41,0.0,0.05,77.0
2020-09-26 11:00:00,0.65,0.0,0.0,0.78,0.0,0.13,73.0
2020-09-26 12:00:00,0.69,0.0,0.0,0.8,0.0,0.11,67.0
2020-09-26 13:00:00,0.35,0.0,0.0,0.41,0.0,0.06,60.0
2020-09-26 14:00:00,0.85,0.0,0.0,0.92,0.0,0.07,57.0
2020-09-26 15:00:00,0.51,0.0,0.0,0.55,0.0,0.04,47.0
2020-09-26 16:00:00,0.3,0.0,0.0,0.34,0.0,0.04,41.0
2020-09-26 17:00:00,0.12,0.0,0.0,0.15,0.0,0.03,38.0
2020-09-26 18:00:00,0.55,0.0,0.0,0.61,0.0,0.06,35.0
2020-09-26 19:00:00,0.24,0.0,0.0,0.29,0.0,0.05,29.0
2020-09-26 20:00:00,0.23,0.0,0.0,0.26,0.0,0.03,26.0
2020-09-26 21:00:00,0.29,0.0,0.0,0.33,0.0,0.04,22.0
2020-09-26 22:00:00,0.18,0.0,0.0,0.22,0.0,0.03,18.0
2020-09-26 23:00:00,0.2,0.0,0.0,0.25,0.0,0.05,15.0
