date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-11-11 0:00:00,0.0,0.01,0.0,0.38,0.0,0.39,8.0
2020-11-11 1:00:00,0.0,0.01,0.0,0.27,0.0,0.28,8.0
2020-11-11 2:00:00,0.0,0.01,0.0,0.28,0.0,0.28,8.0
2020-11-11 3:00:00,0.0,0.22,0.0,0.47,0.0,0.69,8.0
2020-11-11 4:00:00,0.0,0.12,0.0,0.32,0.0,0.44,9.0
2020-11-11 5:00:00,0.0,0.01,0.0,0.45,0.0,0.46,10.0
2020-11-11 6:00:00,0.0,0.01,0.0,0.39,0.0,0.4,10.0
2020-11-11 7:00:00,0.0,0.01,0.0,0.52,0.0,0.53,10.0
2020-11-11 8:00:00,0.0,0.01,0.0,0.82,0.0,0.83,10.0
2020-11-11 9:00:00,0.0,0.01,0.0,1.19,0.0,1.2,10.0
2020-11-11 10:00:00,0.0,0.01,0.0,1.48,0.0,1.49,10.0
2020-11-11 11:00:00,0.0,0.01,0.0,1.22,0.0,1.23,10.0
2020-11-11 12:00:00,0.0,0.01,0.0,2.64,0.0,2.64,9.0
2020-11-11 13:00:00,0.0,0.01,0.0,1.72,0.0,1.73,9.0
2020-11-11 14:00:00,0.0,0.01,0.0,1.32,0.0,1.33,9.0
2020-11-11 15:00:00,0.0,0.01,0.0,0.62,0.0,0.63,9.0
2020-11-11 16:00:00,0.0,0.01,0.0,0.58,0.0,0.58,9.0
2020-11-11 17:00:00,0.0,0.01,0.0,1.6,0.0,1.61,9.0
2020-11-11 18:00:00,0.0,0.01,0.0,1.38,0.0,1.38,9.0
2020-11-11 19:00:00,0.0,0.01,0.0,1.2,0.0,1.21,8.0
2020-11-11 20:00:00,0.0,0.01,0.0,0.75,0.0,0.75,8.0
2020-11-11 21:00:00,0.0,0.01,0.0,0.74,0.0,0.75,8.0
2020-11-11 22:00:00,0.0,0.01,0.0,0.61,0.0,0.62,8.0
2020-11-11 23:00:00,0.0,0.01,0.0,0.37,0.0,0.38,8.0
