date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-10-18 0:00:00,0.14,0.0,0.0,0.17,0.0,0.03,29.0
2020-10-18 1:00:00,0.16,0.0,0.0,0.19,0.0,0.03,27.0
2020-10-18 2:00:00,0.11,0.0,0.0,0.15,0.0,0.03,25.0
2020-10-18 3:00:00,0.09,0.0,0.0,0.13,0.0,0.03,24.0
2020-10-18 4:00:00,0.11,0.0,0.0,0.16,0.0,0.04,22.0
2020-10-18 5:00:00,0.09,1.36,0.0,1.62,0.0,2.89,20.0
2020-10-18 6:00:00,0.0,3.3,0.0,3.62,0.0,6.92,32.0
2020-10-18 7:00:00,0.0,3.3,0.0,3.77,0.0,7.07,63.0
2020-10-18 8:00:00,0.22,0.19,0.0,0.49,0.0,0.46,96.0
2020-10-18 9:00:00,0.25,0.0,0.0,0.28,0.0,0.03,92.0
2020-10-18 10:00:00,0.27,0.0,0.0,0.32,0.0,0.04,89.0
2020-10-18 11:00:00,0.76,0.0,0.0,0.81,0.0,0.05,86.0
2020-10-18 12:00:00,0.59,0.0,0.0,0.65,0.0,0.06,77.0
2020-10-18 13:00:00,0.21,0.0,0.0,0.27,0.0,0.05,70.0
2020-10-18 14:00:00,0.18,0.0,0.0,0.21,0.0,0.03,67.0
2020-10-18 15:00:00,0.22,0.0,0.0,0.25,0.0,0.03,65.0
2020-10-18 16:00:00,0.34,0.0,0.0,0.37,0.0,0.03,61.0
2020-10-18 17:00:00,0.79,0.0,0.0,0.85,0.0,0.06,56.0
2020-10-18 18:00:00,1.78,0.0,0.0,1.85,0.0,0.07,46.0
2020-10-18 19:00:00,1.07,0.0,0.0,1.16,0.0,0.09,25.0
2020-10-18 20:00:00,0.14,0.01,0.0,3.71,0.0,3.58,12.0
2020-10-18 21:00:00,0.0,0.01,0.0,2.24,0.0,2.25,10.0
2020-10-18 22:00:00,0.0,0.01,0.0,0.69,0.0,0.7,10.0
2020-10-18 23:00:00,0.0,0.01,0.0,0.42,0.0,0.43,10.0
