date,Production(KWh),Consumption(KWh)
2023-12-23 0:00:00,8.838901,0.0
2023-12-23 1:00:00,8.698299,0.0
2023-12-23 2:00:00,8.5577,0.0
2023-12-23 3:00:00,8.841,0.0
2023-12-23 4:00:00,9.1243,0.0
2023-12-23 5:00:00,8.31445,0.0
2023-12-23 6:00:00,8.3569,0.0
2023-12-23 7:00:00,8.312,0.0
2023-12-23 8:00:00,8.267099,2.8229136
2023-12-23 9:00:00,8.2222,3.9786792
2023-12-23 10:00:00,8.22126,16.30618
2023-12-23 11:00:00,8.220321,17.457859
2023-12-23 12:00:00,8.241734,9.775939
2023-12-23 13:00:00,8.263146,18.030449
2023-12-23 14:00:00,8.25815,14.776268
2023-12-23 15:00:00,8.253153,3.1899605
2023-12-23 16:00:00,8.08045,1.2923403
2023-12-23 17:00:00,8.26465,0.0
2023-12-23 18:00:00,8.44885,0.0
2023-12-23 19:00:00,9.7089,0.0
2023-12-23 20:00:00,9.7107,0.0
2023-12-23 21:00:00,9.7125,0.0
2023-12-23 22:00:00,9.658151,0.0
2023-12-23 23:00:00,6.7812004,0.0
