date,Production(KWh),Consumption(KWh)
2023-09-23 0:00:00,12.154401,0.0
2023-09-23 1:00:00,11.891325,0.0
2023-09-23 2:00:00,11.6317005,0.0
2023-09-23 3:00:00,8.8636,0.0
2023-09-23 4:00:00,4.8281,0.0
2023-09-23 5:00:00,7.3715334,0.0
2023-09-23 6:00:00,7.18848,0.0
2023-09-23 7:00:00,7.15994,2.343608
2023-09-23 8:00:00,7.1314,13.580905
2023-09-23 9:00:00,9.407,27.972332
2023-09-23 10:00:00,9.28295,38.33132
2023-09-23 11:00:00,9.4002,41.735477
2023-09-23 12:00:00,9.379,42.91544
2023-09-23 13:00:00,9.4431505,41.850906
2023-09-23 14:00:00,9.30495,39.951656
2023-09-23 15:00:00,8.51884,35.791523
2023-09-23 16:00:00,9.9247,25.638718
2023-09-23 17:00:00,9.8075,11.646097
2023-09-23 18:00:00,9.6903,0.9876684
2023-09-23 19:00:00,9.8623,0.0
2023-09-23 20:00:00,9.59575,0.0
2023-09-23 21:00:00,9.60535,0.0
2023-09-23 22:00:00,9.4711,0.0
2023-09-23 23:00:00,6.098225,0.0
