date,Production(KWh),Consumption(KWh)
2023-10-28 0:00:00,9.821434,0.0
2023-10-28 1:00:00,8.552767,0.0
2023-10-28 2:00:00,7.2841,0.0
2023-10-28 3:00:00,7.00145,0.0
2023-10-28 4:00:00,6.913567,0.0
2023-10-28 5:00:00,7.5999,0.0
2023-10-28 6:00:00,6.97325,0.0
2023-10-28 7:00:00,6.86,1.3862085
2023-10-28 8:00:00,6.8083,3.3686588
2023-10-28 9:00:00,6.853367,19.32225
2023-10-28 10:00:00,6.83725,34.31252
2023-10-28 11:00:00,6.821133,38.075726
2023-10-28 12:00:00,6.7408667,39.030006
2023-10-28 13:00:00,6.82385,38.188213
2023-10-28 14:00:00,7.0751,33.01111
2023-10-28 15:00:00,6.9203997,22.146479
2023-10-28 16:00:00,6.8366003,12.587103
2023-10-28 17:00:00,7.0975,1.5371841
2023-10-28 18:00:00,4.9593997,0.0
2023-10-28 19:00:00,5.5475,0.0
2023-10-28 20:00:00,6.2207665,0.0
2023-10-28 21:00:00,6.8940334,0.0
2023-10-28 22:00:00,6.7364,0.0
2023-10-28 23:00:00,6.75035,0.0
