date,Production(KWh),Consumption(KWh)
2023-08-26 0:00:00,5.926225,0.0
2023-08-26 1:00:00,6.94365,0.0
2023-08-26 2:00:00,6.2607,0.0
2023-08-26 3:00:00,6.66606,0.0
2023-08-26 4:00:00,6.2012,0.0
2023-08-26 5:00:00,7.09595,0.0
2023-08-26 6:00:00,7.9907002,1.8254077
2023-08-26 7:00:00,7.5684247,3.8678637
2023-08-26 8:00:00,5.9571,14.002043
2023-08-26 9:00:00,7.1308,30.376347
2023-08-26 10:00:00,6.8797665,37.572407
2023-08-26 11:00:00,6.838933,39.23284
2023-08-26 12:00:00,6.9926,41.546776
2023-08-26 13:00:00,6.8112,32.917004
2023-08-26 14:00:00,7.8015,34.13559
2023-08-26 15:00:00,4.8343,26.624866
2023-08-26 16:00:00,8.8291,19.759865
2023-08-26 17:00:00,8.868401,12.2494955
2023-08-26 18:00:00,7.017775,1.931023
2023-08-26 19:00:00,8.5496,0.81339884
2023-08-26 20:00:00,9.158,0.0
2023-08-26 21:00:00,9.1118,0.0
2023-08-26 22:00:00,8.1691,0.0
2023-08-26 23:00:00,5.5617332,0.0
