date,Production(KWh),Consumption(KWh)
2023-12-21 0:00:00,11.4758,0.0
2023-12-21 1:00:00,11.5151,0.0
2023-12-21 2:00:00,9.3473,0.0
2023-12-21 3:00:00,8.9785,0.0
2023-12-21 4:00:00,8.4567995,0.0
2023-12-21 5:00:00,7.9351,0.0
2023-12-21 6:00:00,8.311967,0.0
2023-12-21 7:00:00,8.688833,1.0740699
2023-12-21 8:00:00,8.318833,1.7791675
2023-12-21 9:00:00,7.9488335,12.111463
2023-12-21 10:00:00,8.1316,28.70179
2023-12-21 11:00:00,8.238033,34.6893
2023-12-21 12:00:00,8.220401,35.3166
2023-12-21 13:00:00,8.2654,32.037537
2023-12-21 14:00:00,8.3174,16.641832
2023-12-21 15:00:00,11.2029,6.623485
2023-12-21 16:00:00,11.2029,1.130395
2023-12-21 17:00:00,11.1134,0.0
2023-12-21 18:00:00,11.0239,0.0
2023-12-21 19:00:00,11.272533,0.0
2023-12-21 20:00:00,11.521167,0.0
2023-12-21 21:00:00,11.7698,0.0
2023-12-21 22:00:00,11.12975,0.0
2023-12-21 23:00:00,8.4375,0.0
