date,Production(KWh),Consumption(KWh)
2023-10-31 0:00:00,0.0,7.5
2023-10-31 1:00:00,0.0,7.3
2023-10-31 2:00:00,0.0,7.0
2023-10-31 3:00:00,0.0,5.8
2023-10-31 4:00:00,0.0,5.3
2023-10-31 5:00:00,0.0,7.0
2023-10-31 6:00:00,0.0,6.9
2023-10-31 7:00:00,0.1,6.9
2023-10-31 8:00:00,3.9,6.9
2023-10-31 9:00:00,22.3,7.0
2023-10-31 10:00:00,33.8,7.0
2023-10-31 11:00:00,37.0,6.9
2023-10-31 12:00:00,40.4,6.9
2023-10-31 13:00:00,38.9,6.9
2023-10-31 14:00:00,34.9,6.9
2023-10-31 15:00:00,27.5,7.0
2023-10-31 16:00:00,15.6,7.0
2023-10-31 17:00:00,3.0,7.2
2023-10-31 18:00:00,0.0,8.0
2023-10-31 19:00:00,0.0,9.4
2023-10-31 20:00:00,0.0,9.0
2023-10-31 21:00:00,0.0,9.3
2023-10-31 22:00:00,0.0,8.8
2023-10-31 23:00:00,0.0,8.3
