date,Production(KWh),Consumption(KWh)
2023-09-22 0:00:00,0.0,12.0
2023-09-22 1:00:00,0.0,12.4
2023-09-22 2:00:00,0.0,11.7
2023-09-22 3:00:00,0.0,5.4
2023-09-22 4:00:00,0.0,7.3
2023-09-22 5:00:00,0.0,7.1
2023-09-22 6:00:00,0.0,7.1
2023-09-22 7:00:00,3.4,7.9
2023-09-22 8:00:00,13.3,10.0
2023-09-22 9:00:00,27.8,11.5
2023-09-22 10:00:00,37.8,12.4
2023-09-22 11:00:00,44.8,12.2
2023-09-22 12:00:00,47.3,12.1
2023-09-22 13:00:00,45.3,12.0
2023-09-22 14:00:00,41.9,12.4
2023-09-22 15:00:00,36.9,12.9
2023-09-22 16:00:00,24.9,13.5
2023-09-22 17:00:00,11.4,10.5
2023-09-22 18:00:00,1.3,6.8
2023-09-22 19:00:00,0.0,12.2
2023-09-22 20:00:00,0.0,12.1
2023-09-22 21:00:00,0.0,12.1
2023-09-22 22:00:00,0.0,9.2
2023-09-22 23:00:00,0.0,11.8
