date,Production(KWh),Consumption(KWh)
2023-08-31 0:00:00,0.0,7.1
2023-08-31 1:00:00,0.0,6.1
2023-08-31 2:00:00,0.0,7.1
2023-08-31 3:00:00,0.0,6.6
2023-08-31 4:00:00,0.0,7.0
2023-08-31 5:00:00,0.0,7.2
2023-08-31 6:00:00,0.1,7.1
2023-08-31 7:00:00,5.2,6.3
2023-08-31 8:00:00,15.6,6.3
2023-08-31 9:00:00,27.1,7.3
2023-08-31 10:00:00,35.1,6.9
2023-08-31 11:00:00,30.1,7.0
2023-08-31 12:00:00,42.9,7.1
2023-08-31 13:00:00,43.4,9.0
2023-08-31 14:00:00,40.6,10.5
2023-08-31 15:00:00,33.6,7.8
2023-08-31 16:00:00,25.8,12.6
2023-08-31 17:00:00,14.4,12.2
2023-08-31 18:00:00,2.6,11.9
2023-08-31 19:00:00,0.2,11.8
2023-08-31 20:00:00,0.0,11.8
2023-08-31 21:00:00,0.0,7.5
2023-08-31 22:00:00,0.0,6.3
2023-08-31 23:00:00,0.0,4.9
