date,Production(KWh),Consumption(KWh)
2023-11-29 0:00:00,0.0,16.5
2023-11-29 1:00:00,0.0,18.9
2023-11-29 2:00:00,0.0,18.0
2023-11-29 3:00:00,0.0,17.4
2023-11-29 4:00:00,0.0,19.0
2023-11-29 5:00:00,0.0,8.7
2023-11-29 6:00:00,0.0,8.7
2023-11-29 7:00:00,0.0,9.0
2023-11-29 8:00:00,0.5,8.7
2023-11-29 9:00:00,4.5,8.4
2023-11-29 10:00:00,7.9,8.6
2023-11-29 11:00:00,8.2,8.9
2023-11-29 12:00:00,9.2,9.1
2023-11-29 13:00:00,10.5,11.5
2023-11-29 14:00:00,9.8,13.8
2023-11-29 15:00:00,11.8,13.2
2023-11-29 16:00:00,3.5,13.5
2023-11-29 17:00:00,0.3,13.8
2023-11-29 18:00:00,0.0,15.4
2023-11-29 19:00:00,0.0,14.9
2023-11-29 20:00:00,0.0,15.1
2023-11-29 21:00:00,0.0,15.4
2023-11-29 22:00:00,0.0,15.1
2023-11-29 23:00:00,0.0,14.8
