date,Production(KWh),Consumption(KWh)
2023-12-21 0:00:00,0.0,11.5
2023-12-21 1:00:00,0.0,11.5
2023-12-21 2:00:00,0.0,9.3
2023-12-21 3:00:00,0.0,9.0
2023-12-21 4:00:00,0.0,8.5
2023-12-21 5:00:00,0.0,7.9
2023-12-21 6:00:00,0.0,8.3
2023-12-21 7:00:00,0.2,8.7
2023-12-21 8:00:00,1.4,8.3
2023-12-21 9:00:00,11.4,7.9
2023-12-21 10:00:00,27.8,8.1
2023-12-21 11:00:00,36.2,8.2
2023-12-21 12:00:00,37.2,8.2
2023-12-21 13:00:00,32.6,8.3
2023-12-21 14:00:00,19.3,8.3
2023-12-21 15:00:00,8.6,11.2
2023-12-21 16:00:00,0.3,11.2
2023-12-21 17:00:00,0.0,11.1
2023-12-21 18:00:00,0.0,11.0
2023-12-21 19:00:00,0.0,11.3
2023-12-21 20:00:00,0.0,11.5
2023-12-21 21:00:00,0.0,11.8
2023-12-21 22:00:00,0.0,11.1
2023-12-21 23:00:00,0.0,8.4
