date,Production(KWh),Consumption(KWh)
2023-09-25 0:00:00,0.0,6.9
2023-09-25 1:00:00,0.0,5.9
2023-09-25 2:00:00,0.0,4.9
2023-09-25 3:00:00,0.0,6.8
2023-09-25 4:00:00,0.0,6.8
2023-09-25 5:00:00,0.0,6.9
2023-09-25 6:00:00,0.0,7.3
2023-09-25 7:00:00,3.9,4.9
2023-09-25 8:00:00,16.6,6.6
2023-09-25 9:00:00,26.8,6.7
2023-09-25 10:00:00,38.6,6.7
2023-09-25 11:00:00,39.3,6.9
2023-09-25 12:00:00,43.4,6.7
2023-09-25 13:00:00,38.6,14.5
2023-09-25 14:00:00,38.6,14.2
2023-09-25 15:00:00,33.2,11.3
2023-09-25 16:00:00,20.2,13.8
2023-09-25 17:00:00,9.1,12.8
2023-09-25 18:00:00,1.0,12.2
2023-09-25 19:00:00,0.0,11.7
2023-09-25 20:00:00,0.0,11.9
2023-09-25 21:00:00,0.0,11.4
2023-09-25 22:00:00,0.0,11.4
2023-09-25 23:00:00,0.0,9.7
