date,Production(KWh),Consumption(KWh)
2023-08-26 0:00:00,0.0,5.9
2023-08-26 1:00:00,0.0,6.9
2023-08-26 2:00:00,0.0,6.3
2023-08-26 3:00:00,0.0,6.7
2023-08-26 4:00:00,0.0,6.2
2023-08-26 5:00:00,0.0,7.1
2023-08-26 6:00:00,0.1,8.0
2023-08-26 7:00:00,4.0,7.6
2023-08-26 8:00:00,14.9,6.0
2023-08-26 9:00:00,26.1,7.1
2023-08-26 10:00:00,34.1,6.9
2023-08-26 11:00:00,38.9,6.8
2023-08-26 12:00:00,41.9,7.0
2023-08-26 13:00:00,43.4,6.8
2023-08-26 14:00:00,40.9,7.8
2023-08-26 15:00:00,35.3,4.8
2023-08-26 16:00:00,22.9,8.8
2023-08-26 17:00:00,13.7,8.9
2023-08-26 18:00:00,5.1,7.0
2023-08-26 19:00:00,0.9,8.5
2023-08-26 20:00:00,0.0,9.2
2023-08-26 21:00:00,0.0,9.1
2023-08-26 22:00:00,0.0,8.2
2023-08-26 23:00:00,0.0,5.6
