date,Production(KWh),Consumption(KWh)
2023-10-23 0:00:00,0.0,6.807
2023-10-23 1:00:00,0.0,6.7237334
2023-10-23 2:00:00,0.0,6.9867997
2023-10-23 3:00:00,0.0,7.2498665
2023-10-23 4:00:00,0.0,6.7672253
2023-10-23 5:00:00,0.0,6.7388997
2023-10-23 6:00:00,0.0,6.6953998
2023-10-23 7:00:00,0.34877488,6.9372997
2023-10-23 8:00:00,6.4593005,6.9736
2023-10-23 9:00:00,22.896275,7.7925
2023-10-23 10:00:00,32.790897,10.1658
2023-10-23 11:00:00,37.432976,7.9501
2023-10-23 12:00:00,38.394024,10.9361
2023-10-23 13:00:00,37.893726,12.61705
2023-10-23 14:00:00,33.773624,12.5856
2023-10-23 15:00:00,26.521776,10.434099
2023-10-23 16:00:00,17.335026,13.717
2023-10-23 17:00:00,4.88485,11.452
2023-10-23 18:00:00,0.07130025,12.287233
2023-10-23 19:00:00,0.0,12.69865
2023-10-23 20:00:00,0.0,11.2428665
2023-10-23 21:00:00,0.0,10.65295
2023-10-23 22:00:00,0.0,8.305567
2023-10-23 23:00:00,0.0,7.1298275
