date,Production(KWh),Consumption(KWh)
2023-09-25 0:00:00,6.922,6.5021014
2023-09-25 1:00:00,5.87185,6.889119
2023-09-25 2:00:00,4.87575,6.8574195
2023-09-25 3:00:00,6.84255,6.984871
2023-09-25 4:00:00,6.763767,6.2610264
2023-09-25 5:00:00,6.8677,6.6492863
2023-09-25 6:00:00,7.271567,6.389306
2023-09-25 7:00:00,4.909,7.205369
2023-09-25 8:00:00,6.599433,7.2256827
2023-09-25 9:00:00,6.7426,7.597787
2023-09-25 10:00:00,6.6912336,8.932904
2023-09-25 11:00:00,6.8692,9.645512
2023-09-25 12:00:00,6.7453,10.211566
2023-09-25 13:00:00,14.5354,10.554409
2023-09-25 14:00:00,14.2246,10.479142
2023-09-25 15:00:00,11.3215,12.131848
2023-09-25 16:00:00,13.7689,11.703528
2023-09-25 17:00:00,12.779201,11.877085
2023-09-25 18:00:00,12.1998,11.80791
2023-09-25 19:00:00,11.73,11.759638
2023-09-25 20:00:00,11.8706,10.997076
2023-09-25 21:00:00,11.375151,11.374804
2023-09-25 22:00:00,11.425967,11.827086
2023-09-25 23:00:00,9.691,11.742747
