date,Production(KWh),Consumption(KWh)
2023-11-25 0:00:00,6.44585,7.048592
2023-11-25 1:00:00,6.487,6.9172173
2023-11-25 2:00:00,6.805,6.776327
2023-11-25 3:00:00,7.123,6.906433
2023-11-25 4:00:00,6.47935,6.898391
2023-11-25 5:00:00,6.654,6.712131
2023-11-25 6:00:00,7.7998,6.385795
2023-11-25 7:00:00,6.4354,5.736122
2023-11-25 8:00:00,6.5516334,5.9065742
2023-11-25 9:00:00,6.3999,5.8960686
2023-11-25 10:00:00,6.2481666,6.151434
2023-11-25 11:00:00,6.096433,6.351334
2023-11-25 12:00:00,5.99825,5.999576
2023-11-25 13:00:00,6.5545,5.85955
2023-11-25 14:00:00,6.48425,6.0479207
2023-11-25 15:00:00,6.414,6.1843786
2023-11-25 16:00:00,6.3767996,6.4640756
2023-11-25 17:00:00,6.3957996,6.49512
2023-11-25 18:00:00,6.5063,6.589567
2023-11-25 19:00:00,7.5382004,6.687255
2023-11-25 20:00:00,7.7439,6.827103
2023-11-25 21:00:00,7.5596,6.7617826
2023-11-25 22:00:00,7.3753,6.423103
2023-11-25 23:00:00,7.5789,6.492977
