date,Production(KWh),Consumption(KWh)
2023-11-29 0:00:00,16.546034,8.068989
2023-11-29 1:00:00,18.8947,7.814782
2023-11-29 2:00:00,18.011301,7.5929313
2023-11-29 3:00:00,17.412,9.782466
2023-11-29 4:00:00,19.0327,9.968265
2023-11-29 5:00:00,8.7047,9.818659
2023-11-29 6:00:00,8.7448,9.168855
2023-11-29 7:00:00,9.016,9.372242
2023-11-29 8:00:00,8.7109,9.024331
2023-11-29 9:00:00,8.4058,8.921655
2023-11-29 10:00:00,8.64635,9.144121
2023-11-29 11:00:00,8.87435,8.441118
2023-11-29 12:00:00,9.102349,8.691074
2023-11-29 13:00:00,11.468,8.229326
2023-11-29 14:00:00,13.833651,8.483179
2023-11-29 15:00:00,13.2060995,8.526068
2023-11-29 16:00:00,13.48625,8.863406
2023-11-29 17:00:00,13.7664,10.171711
2023-11-29 18:00:00,15.389151,10.260261
2023-11-29 19:00:00,14.8865,10.208612
2023-11-29 20:00:00,15.144174,10.308547
2023-11-29 21:00:00,15.40185,10.639273
2023-11-29 22:00:00,15.10915,10.454641
2023-11-29 23:00:00,14.8199005,11.007992
