date,Production(KWh),Consumption(KWh)
2023-12-26 0:00:00,8.201099,8.433463
2023-12-26 1:00:00,8.0473995,8.5927
2023-12-26 2:00:00,7.8937,8.594803
2023-12-26 3:00:00,8.2168,8.527494
2023-12-26 4:00:00,8.2351,8.244633
2023-12-26 5:00:00,8.253401,8.042143
2023-12-26 6:00:00,8.232433,7.722385
2023-12-26 7:00:00,8.211467,7.645301
2023-12-26 8:00:00,8.2542,7.677912
2023-12-26 9:00:00,8.296933,7.8563876
2023-12-26 10:00:00,8.256599,7.849377
2023-12-26 11:00:00,8.191,8.01568
2023-12-26 12:00:00,8.2248,8.0525875
2023-12-26 13:00:00,8.2676,7.8500643
2023-12-26 14:00:00,8.27685,7.9574265
2023-12-26 15:00:00,8.220901,8.182354
2023-12-26 16:00:00,8.207951,8.643136
2023-12-26 17:00:00,8.195,9.482806
2023-12-26 18:00:00,8.18205,9.958841
2023-12-26 19:00:00,8.0959,9.986363
2023-12-26 20:00:00,8.388,10.010087
2023-12-26 21:00:00,9.3884,10.432255
2023-12-26 22:00:00,10.3888,8.194282
2023-12-26 23:00:00,9.874134,8.230117
