date,Production(KWh),Consumption(KWh)
2023-10-27 0:00:00,0.0,9.24395
2023-10-27 1:00:00,0.0,9.1134
2023-10-27 2:00:00,0.0,7.8983502
2023-10-27 3:00:00,0.0,6.9555497
2023-10-27 4:00:00,0.0,6.9042997
2023-10-27 5:00:00,0.0,6.794467
2023-10-27 6:00:00,0.0,6.8984
2023-10-27 7:00:00,0.2948989,6.7598
2023-10-27 8:00:00,4.2183256,6.8057003
2023-10-27 9:00:00,20.6814,6.8516
2023-10-27 10:00:00,31.632425,6.6334667
2023-10-27 11:00:00,37.3162,7.497925
2023-10-27 12:00:00,39.5033,4.9406
2023-10-27 13:00:00,38.621273,10.0601
2023-10-27 14:00:00,34.469273,10.0677
2023-10-27 15:00:00,26.70995,9.7261
2023-10-27 16:00:00,14.837725,10.4895
2023-10-27 17:00:00,3.0960004,10.164849
2023-10-27 18:00:00,0.0,10.312401
2023-10-27 19:00:00,0.0,7.2532
2023-10-27 20:00:00,0.0,7.1786003
2023-10-27 21:00:00,0.0,10.313533
2023-10-27 22:00:00,0.0,8.193587
2023-10-27 23:00:00,0.0,10.50095
