date,Production(KWh),Consumption(KWh)
2023-08-27 0:00:00,0.0,6.9447002
2023-08-27 1:00:00,0.0,7.0053997
2023-08-27 2:00:00,0.0,5.4951663
2023-08-27 3:00:00,0.0,2.1398
2023-08-27 4:00:00,0.0,1.8851497
2023-08-27 5:00:00,0.0,9.28942
2023-08-27 6:00:00,0.123601034,8.44755
2023-08-27 7:00:00,3.97735,7.60568
2023-08-27 8:00:00,15.1264,7.420053
2023-08-27 9:00:00,26.296724,7.5513597
2023-08-27 10:00:00,34.290127,7.6826663
2023-08-27 11:00:00,39.2122,7.3483
2023-08-27 12:00:00,41.412075,5.769475
2023-08-27 13:00:00,30.740425,7.45675
2023-08-27 14:00:00,42.93755,9.144026
2023-08-27 15:00:00,36.593052,7.2875667
2023-08-27 16:00:00,25.624725,6.92148
2023-08-27 17:00:00,14.088901,6.5553937
2023-08-27 18:00:00,3.9859498,7.5308003
2023-08-27 19:00:00,0.40097603,5.1558
2023-08-27 20:00:00,0.0,6.9409
2023-08-27 21:00:00,0.0,7.7612996
2023-08-27 22:00:00,0.0,7.62445
2023-08-27 23:00:00,0.0,6.3106003
