date,Production(KWh),Consumption(KWh)
2023-12-29 0:00:00,10.08245,8.881182
2023-12-29 1:00:00,10.7026,9.038945
2023-12-29 2:00:00,11.32275,9.149505
2023-12-29 3:00:00,8.272201,9.057378
2023-12-29 4:00:00,8.1523,8.6939335
2023-12-29 5:00:00,8.0324,8.313943
2023-12-29 6:00:00,6.7287,8.154464
2023-12-29 7:00:00,8.0925,8.152317
2023-12-29 8:00:00,8.260099,8.304525
2023-12-29 9:00:00,8.1514,7.995173
2023-12-29 10:00:00,8.2351,7.704175
2023-12-29 11:00:00,8.3188,8.005531
2023-12-29 12:00:00,8.1053505,8.383496
2023-12-29 13:00:00,7.9799,8.243153
2023-12-29 14:00:00,8.1546,7.972906
2023-12-29 15:00:00,8.183701,7.8871975
2023-12-29 16:00:00,8.1898,8.288827
2023-12-29 17:00:00,8.1959,8.117526
2023-12-29 18:00:00,9.804,7.9159207
2023-12-29 19:00:00,9.804,8.933019
2023-12-29 20:00:00,9.804,9.107914
2023-12-29 21:00:00,10.78358,9.120031
2023-12-29 22:00:00,11.76316,9.064136
2023-12-29 23:00:00,11.3453,9.032366
