date,Production(KWh),Consumption(KWh)
2023-10-31 0:00:00,7.48165,6.6478343
2023-10-31 1:00:00,7.264,6.2536993
2023-10-31 2:00:00,7.04635,6.2284026
2023-10-31 3:00:00,5.8178334,6.4604554
2023-10-31 4:00:00,5.2726,6.3494415
2023-10-31 5:00:00,7.004,5.9447613
2023-10-31 6:00:00,6.9074,5.6518273
2023-10-31 7:00:00,6.9331,6.5411797
2023-10-31 8:00:00,6.9181,6.285065
2023-10-31 9:00:00,6.99075,7.0827875
2023-10-31 10:00:00,6.9857,6.901788
2023-10-31 11:00:00,6.9378,7.329354
2023-10-31 12:00:00,6.929275,7.759351
2023-10-31 13:00:00,6.9431,8.236341
2023-10-31 14:00:00,6.912067,8.305335
2023-10-31 15:00:00,6.9882,9.063487
2023-10-31 16:00:00,7.0457,9.42195
2023-10-31 17:00:00,7.158233,9.703159
2023-10-31 18:00:00,8.0477,9.441682
2023-10-31 19:00:00,9.36045,9.082795
2023-10-31 20:00:00,8.9819,9.340096
2023-10-31 21:00:00,9.2955,9.291469
2023-10-31 22:00:00,8.81635,9.239943
2023-10-31 23:00:00,8.3372,9.019529
