date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-11-06 0:00:00,0.0,0.0,0.0,0.13,0.0,0.13,98.0
2020-11-06 1:00:00,0.0,0.0,0.0,0.17,0.0,0.17,97.0
2020-11-06 2:00:00,0.0,0.0,0.0,0.16,0.0,0.16,96.0
2020-11-06 3:00:00,0.0,0.0,0.0,0.13,0.0,0.13,95.0
2020-11-06 4:00:00,0.0,0.0,0.0,0.18,0.0,0.18,94.0
2020-11-06 5:00:00,0.0,0.0,0.0,0.11,0.0,0.11,94.0
2020-11-06 6:00:00,0.0,0.0,0.0,0.16,0.0,0.16,92.0
2020-11-06 7:00:00,0.0,0.07,0.07,1.87,0.0,1.87,92.0
2020-11-06 8:00:00,0.0,0.12,0.12,0.26,0.0,0.26,91.0
2020-11-06 9:00:00,0.0,0.32,0.32,0.39,0.0,0.39,92.0
2020-11-06 10:00:00,0.0,0.31,0.65,0.32,0.2,0.18,95.0
2020-11-06 11:00:00,0.0,0.0,0.91,1.2,0.35,0.64,100.0
2020-11-06 12:00:00,0.0,0.0,1.22,0.35,0.88,0.0,100.0
2020-11-06 13:00:00,0.0,0.0,1.6,0.25,1.34,0.0,100.0
2020-11-06 14:00:00,0.0,0.0,1.85,0.37,1.48,0.0,100.0
2020-11-06 15:00:00,0.0,0.0,1.51,0.29,1.22,0.0,100.0
2020-11-06 16:00:00,0.0,0.11,1.06,2.43,0.37,1.85,100.0
2020-11-06 17:00:00,0.0,0.0,1.34,2.07,0.28,1.01,100.0
2020-11-06 18:00:00,0.0,0.0,0.68,0.43,0.46,0.22,100.0
2020-11-06 19:00:00,0.0,0.0,0.74,1.34,0.22,0.82,100.0
2020-11-06 20:00:00,0.0,0.0,0.66,0.63,0.25,0.21,100.0
2020-11-06 21:00:00,0.0,0.0,0.12,1.36,0.02,1.27,100.0
2020-11-06 22:00:00,0.0,0.0,0.0,1.72,0.0,1.72,100.0
2020-11-06 23:00:00,0.0,0.0,0.0,0.24,0.0,0.24,99.0
