date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-03-20 0:00:00,0.0,0.01,0.0,0.24,0.0,0.25,0.0
2020-03-20 1:00:00,0.0,0.01,0.0,0.09,0.0,0.09,0.0
2020-03-20 2:00:00,0.0,0.01,0.0,0.27,0.0,0.28,0.0
2020-03-20 3:00:00,0.0,0.01,0.0,0.09,0.0,0.09,0.0
2020-03-20 4:00:00,0.0,0.01,0.0,0.11,0.0,0.12,0.0
2020-03-20 5:00:00,0.0,0.01,0.0,0.17,0.0,0.18,0.0
2020-03-20 6:00:00,0.0,0.3,0.0,0.9,0.0,1.2,0.0
2020-03-20 7:00:00,0.0,0.03,0.0,5.07,0.0,5.1,0.0
2020-03-20 8:00:00,0.09,0.14,0.15,3.34,0.0,3.23,0.0
2020-03-20 9:00:00,0.18,0.27,0.31,1.98,0.0,1.77,0.0
2020-03-20 10:00:00,0.36,0.33,0.41,4.73,0.0,4.28,0.0
2020-03-20 11:00:00,0.36,0.45,0.72,1.16,0.0,0.53,0.0
2020-03-20 12:00:00,0.51,0.49,0.83,2.49,0.01,1.64,1.0
2020-03-20 13:00:00,0.36,0.4,0.54,3.82,0.0,3.32,0.0
2020-03-20 14:00:00,0.18,0.26,0.35,3.23,0.0,2.96,0.0
2020-03-20 15:00:00,0.11,0.1,0.41,0.63,0.01,0.22,2.0
2020-03-20 16:00:00,0.4,0.43,0.72,4.79,0.0,4.09,1.0
2020-03-20 17:00:00,0.1,0.07,0.08,2.9,0.0,2.79,0.0
2020-03-20 18:00:00,0.0,0.01,0.0,0.75,0.0,0.76,0.0
2020-03-20 19:00:00,0.0,0.01,0.0,1.5,0.0,1.51,0.0
2020-03-20 20:00:00,0.0,0.01,0.0,2.16,0.0,2.17,0.0
2020-03-20 21:00:00,0.0,0.01,0.0,0.88,0.0,0.89,0.0
2020-03-20 22:00:00,0.0,0.01,0.0,0.57,0.0,0.58,0.0
2020-03-20 23:00:00,0.0,0.33,0.0,0.31,0.0,0.63,0.0
