date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-10-04 0:00:00,0.0,0.33,0.0,0.32,0.0,0.64,0.0
2020-10-04 1:00:00,0.0,0.01,0.0,0.3,0.0,0.31,0.0
2020-10-04 2:00:00,0.0,0.01,0.0,0.27,0.0,0.29,0.0
2020-10-04 3:00:00,0.0,0.01,0.0,0.23,0.0,0.25,0.0
2020-10-04 4:00:00,0.0,0.01,0.0,0.15,0.0,0.16,0.0
2020-10-04 5:00:00,0.0,0.23,0.0,0.2,0.0,0.43,0.0
2020-10-04 6:00:00,0.0,0.11,0.0,0.21,0.0,0.32,0.0
2020-10-04 7:00:00,0.0,0.01,0.0,1.02,0.0,1.03,0.0
2020-10-04 8:00:00,0.0,0.01,0.01,0.97,0.0,0.97,0.0
2020-10-04 9:00:00,0.0,0.11,0.11,0.24,0.0,0.24,0.0
2020-10-04 10:00:00,0.18,0.32,0.36,2.47,0.0,2.25,0.0
2020-10-04 11:00:00,0.01,0.46,0.66,0.22,0.01,0.02,1.0
2020-10-04 12:00:00,0.15,0.42,0.66,0.41,0.01,0.03,5.0
2020-10-04 13:00:00,0.05,0.26,0.52,0.34,0.0,0.03,10.0
2020-10-04 14:00:00,1.09,0.29,0.57,2.43,0.01,1.07,10.0
2020-10-04 15:00:00,0.11,0.57,1.03,0.81,0.02,0.25,0.0
2020-10-04 16:00:00,0.86,0.41,1.08,4.27,0.0,2.75,5.0
2020-10-04 17:00:00,0.12,0.67,0.97,1.06,0.0,0.64,0.0
2020-10-04 18:00:00,0.24,0.47,0.71,0.69,0.0,0.21,6.0
2020-10-04 19:00:00,0.18,0.09,0.23,0.36,0.0,0.03,9.0
2020-10-04 20:00:00,0.57,0.01,0.0,1.64,0.0,1.08,8.0
2020-10-04 21:00:00,0.0,0.01,0.0,0.19,0.0,0.2,0.0
2020-10-04 22:00:00,0.0,0.01,0.0,0.22,0.0,0.23,0.0
2020-10-04 23:00:00,0.0,0.01,0.0,0.2,0.0,0.21,0.0
