date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-01-15 0:00:00,0.0,0.01,0.0,0.62,0.0,0.63,0.0
2020-01-15 1:00:00,0.0,0.01,0.0,0.67,0.0,0.68,0.0
2020-01-15 2:00:00,0.0,0.01,0.0,1.31,0.0,1.32,0.0
2020-01-15 3:00:00,0.0,0.01,0.0,1.35,0.0,1.36,0.0
2020-01-15 4:00:00,0.0,0.01,0.0,1.35,0.0,1.35,0.0
2020-01-15 5:00:00,0.0,0.01,0.0,1.25,0.0,1.26,0.0
2020-01-15 6:00:00,0.0,0.01,0.0,1.34,0.0,1.35,0.0
2020-01-15 7:00:00,0.0,0.01,0.0,2.62,0.0,2.63,0.0
2020-01-15 8:00:00,0.0,0.01,0.0,1.59,0.0,1.6,0.0
2020-01-15 9:00:00,0.0,0.01,0.0,0.19,0.0,0.2,0.0
2020-01-15 10:00:00,0.0,0.01,0.08,0.15,0.0,0.07,0.0
2020-01-15 11:00:00,0.0,0.03,0.1,0.14,0.0,0.08,0.0
2020-01-15 12:00:00,0.0,0.12,0.37,1.11,0.0,0.86,0.0
2020-01-15 13:00:00,0.0,0.26,0.41,0.32,0.0,0.17,0.0
2020-01-15 14:00:00,0.27,0.15,0.61,2.0,0.0,1.27,2.0
2020-01-15 15:00:00,0.11,0.23,0.54,0.6,0.0,0.18,0.0
2020-01-15 16:00:00,0.11,0.01,0.09,0.53,0.0,0.35,1.0
2020-01-15 17:00:00,0.0,0.01,0.0,0.44,0.0,0.45,0.0
2020-01-15 18:00:00,0.0,0.01,0.0,1.42,0.0,1.43,0.0
2020-01-15 19:00:00,0.0,0.01,0.0,1.4,0.0,1.41,0.0
2020-01-15 20:00:00,0.0,0.01,0.0,2.02,0.0,2.03,0.0
2020-01-15 21:00:00,0.0,0.01,0.0,1.06,0.0,1.07,0.0
2020-01-15 22:00:00,0.0,0.01,0.0,1.1,0.0,1.11,0.0
2020-01-15 23:00:00,0.0,0.01,0.0,0.91,0.0,0.91,0.0
