date,Production(KWh),Consumption(KWh)
2023-12-23 0:00:00,9.313547,8.972217
2023-12-23 1:00:00,9.236931,9.106417
2023-12-23 2:00:00,9.512718,8.649239
2023-12-23 3:00:00,9.007283,8.835129
2023-12-23 4:00:00,8.20147,8.6533575
2023-12-23 5:00:00,7.3781967,8.271231
2023-12-23 6:00:00,6.7478395,7.8022146
2023-12-23 7:00:00,6.5946827,7.6280127
2023-12-23 8:00:00,6.398657,7.208302
2023-12-23 9:00:00,6.5177264,7.4339476
2023-12-23 10:00:00,6.824498,7.558619
2023-12-23 11:00:00,7.252688,7.437649
2023-12-23 12:00:00,7.59828,7.5045047
2023-12-23 13:00:00,7.7956357,7.5079393
2023-12-23 14:00:00,8.190858,8.348941
2023-12-23 15:00:00,9.0813265,7.2072453
2023-12-23 16:00:00,10.033355,7.473916
2023-12-23 17:00:00,10.97123,8.034243
2023-12-23 18:00:00,11.714236,7.796195
2023-12-23 19:00:00,12.048112,7.8551583
2023-12-23 20:00:00,12.112374,7.2723145
2023-12-23 21:00:00,12.056526,7.58092
2023-12-23 22:00:00,11.752941,7.641275
2023-12-23 23:00:00,11.388076,7.5629253
