date,Production(KWh),Consumption(KWh)
2023-12-27 0:00:00,8.0927515,8.275582
2023-12-27 1:00:00,8.172276,8.117316
2023-12-27 2:00:00,8.162303,8.343499
2023-12-27 3:00:00,8.298259,8.10323
2023-12-27 4:00:00,8.402175,7.9819384
2023-12-27 5:00:00,8.434123,7.767355
2023-12-27 6:00:00,8.344395,7.7813435
2023-12-27 7:00:00,8.286506,7.825677
2023-12-27 8:00:00,8.227855,7.6874757
2023-12-27 9:00:00,8.29214,7.6648827
2023-12-27 10:00:00,8.480138,7.8241644
2023-12-27 11:00:00,8.795645,8.112024
2023-12-27 12:00:00,8.907796,7.9506764
2023-12-27 13:00:00,8.868588,8.031836
2023-12-27 14:00:00,8.841385,8.103949
2023-12-27 15:00:00,8.78771,8.100557
2023-12-27 16:00:00,8.710811,8.089566
2023-12-27 17:00:00,8.786566,8.120153
2023-12-27 18:00:00,8.880528,8.353817
2023-12-27 19:00:00,8.9514885,8.779496
2023-12-27 20:00:00,8.886441,8.324716
2023-12-27 21:00:00,9.040259,8.642129
2023-12-27 22:00:00,9.047899,8.723955
2023-12-27 23:00:00,8.774596,8.801579
