date,Production(KWh),Consumption(KWh)
2023-09-23 0:00:00,10.6409025,10.200287
2023-09-23 1:00:00,10.398692,8.943388
2023-09-23 2:00:00,9.931013,7.9055185
2023-09-23 3:00:00,9.413565,6.969456
2023-09-23 4:00:00,9.330521,7.050027
2023-09-23 5:00:00,9.583268,6.7093334
2023-09-23 6:00:00,10.008425,7.5069823
2023-09-23 7:00:00,10.385277,7.2888455
2023-09-23 8:00:00,10.629984,7.3228874
2023-09-23 9:00:00,10.99314,7.9534116
2023-09-23 10:00:00,11.147421,8.048743
2023-09-23 11:00:00,11.322101,8.090608
2023-09-23 12:00:00,11.72915,8.255136
2023-09-23 13:00:00,12.055472,8.353246
2023-09-23 14:00:00,12.367529,9.100876
2023-09-23 15:00:00,12.60508,9.216196
2023-09-23 16:00:00,12.568155,9.090805
2023-09-23 17:00:00,12.11084,8.840462
2023-09-23 18:00:00,11.65514,8.604807
2023-09-23 19:00:00,11.442209,8.507086
2023-09-23 20:00:00,11.210949,8.60298
2023-09-23 21:00:00,10.973219,8.362534
2023-09-23 22:00:00,10.694868,8.269808
2023-09-23 23:00:00,10.539109,8.423899
