date,Production(KWh),Consumption(KWh)
2023-11-26 0:00:00,8.147032,6.394655
2023-11-26 1:00:00,7.8003774,6.646842
2023-11-26 2:00:00,7.253854,6.316257
2023-11-26 3:00:00,6.851053,6.102685
2023-11-26 4:00:00,6.6854663,6.4786468
2023-11-26 5:00:00,6.703797,5.9112935
2023-11-26 6:00:00,6.5168686,5.83659
2023-11-26 7:00:00,6.4593616,5.872205
2023-11-26 8:00:00,6.3511906,5.8328724
2023-11-26 9:00:00,6.308067,5.613712
2023-11-26 10:00:00,6.055912,5.912252
2023-11-26 11:00:00,6.075055,6.0857363
2023-11-26 12:00:00,6.291171,5.9137306
2023-11-26 13:00:00,6.5759606,6.9611454
2023-11-26 14:00:00,6.9188604,7.834822
2023-11-26 15:00:00,7.4503613,8.589878
2023-11-26 16:00:00,7.7262526,8.589223
2023-11-26 17:00:00,7.9648924,9.150098
2023-11-26 18:00:00,8.218557,9.444654
2023-11-26 19:00:00,8.439046,9.615005
2023-11-26 20:00:00,8.398679,9.553581
2023-11-26 21:00:00,8.332952,10.168922
2023-11-26 22:00:00,8.276004,9.886589
2023-11-26 23:00:00,8.181852,9.951532
