date,Production(KWh),Consumption(KWh)
2023-12-24 0:00:00,11.131318,7.5900855
2023-12-24 1:00:00,7.884405,8.311647
2023-12-24 2:00:00,7.9899254,8.059534
2023-12-24 3:00:00,7.8503203,7.6746206
2023-12-24 4:00:00,7.7603483,7.3943715
2023-12-24 5:00:00,7.431463,7.3233595
2023-12-24 6:00:00,7.3636894,7.1745367
2023-12-24 7:00:00,7.2214694,7.414076
2023-12-24 8:00:00,7.119606,7.247049
2023-12-24 9:00:00,7.2901,7.4340987
2023-12-24 10:00:00,7.754831,7.74747
2023-12-24 11:00:00,8.182497,7.8903933
2023-12-24 12:00:00,8.404837,8.041009
2023-12-24 13:00:00,8.363856,8.127602
2023-12-24 14:00:00,8.467441,8.945757
2023-12-24 15:00:00,8.670579,9.93483
2023-12-24 16:00:00,8.922451,10.026614
2023-12-24 17:00:00,9.233405,10.381241
2023-12-24 18:00:00,9.365935,10.711803
2023-12-24 19:00:00,9.355544,11.234502
2023-12-24 20:00:00,9.415701,11.391932
2023-12-24 21:00:00,9.264859,11.008739
2023-12-24 22:00:00,8.759667,10.68932
2023-12-24 23:00:00,8.237609,10.146253
