date,Production(KWh),Consumption(KWh)
2023-10-26 0:00:00,8.429906,9.067956
2023-10-26 1:00:00,8.253895,9.425242
2023-10-26 2:00:00,8.250302,8.864551
2023-10-26 3:00:00,8.079107,8.114166
2023-10-26 4:00:00,7.623528,7.816846
2023-10-26 5:00:00,7.3199496,7.5312815
2023-10-26 6:00:00,7.287937,7.0102797
2023-10-26 7:00:00,7.476643,7.1511908
2023-10-26 8:00:00,7.7407894,7.42002
2023-10-26 9:00:00,8.291986,7.9963593
2023-10-26 10:00:00,9.236296,9.726261
2023-10-26 11:00:00,9.803786,10.548546
2023-10-26 12:00:00,10.104241,10.666041
2023-10-26 13:00:00,10.332115,10.85766
2023-10-26 14:00:00,12.586458,11.761777
2023-10-26 15:00:00,12.903404,11.4783
2023-10-26 16:00:00,13.273054,11.908245
2023-10-26 17:00:00,13.706456,11.996374
2023-10-26 18:00:00,13.807224,12.033145
2023-10-26 19:00:00,13.68267,12.126773
2023-10-26 20:00:00,13.349217,12.16838
2023-10-26 21:00:00,12.677897,11.681651
2023-10-26 22:00:00,11.622296,10.36344
2023-10-26 23:00:00,10.578612,9.50403
