date,Production(KWh),Consumption(KWh)
2023-12-29 0:00:00,8.526168,8.881182
2023-12-29 1:00:00,8.581036,9.038945
2023-12-29 2:00:00,8.739772,9.149505
2023-12-29 3:00:00,8.801168,9.057378
2023-12-29 4:00:00,8.691118,8.6939335
2023-12-29 5:00:00,8.65797,8.313943
2023-12-29 6:00:00,8.625779,8.154464
2023-12-29 7:00:00,8.656395,8.152317
2023-12-29 8:00:00,8.663888,8.304525
2023-12-29 9:00:00,8.688465,7.995173
2023-12-29 10:00:00,8.721883,7.704175
2023-12-29 11:00:00,8.871628,8.005531
2023-12-29 12:00:00,9.02321,8.383496
2023-12-29 13:00:00,8.955827,8.243153
2023-12-29 14:00:00,8.771249,7.972906
2023-12-29 15:00:00,8.750766,7.8871975
2023-12-29 16:00:00,8.773214,8.288827
2023-12-29 17:00:00,8.803301,8.117526
2023-12-29 18:00:00,8.92151,7.9159207
2023-12-29 19:00:00,9.136961,8.933019
2023-12-29 20:00:00,9.34101,9.107914
2023-12-29 21:00:00,9.416667,9.120031
2023-12-29 22:00:00,9.504376,9.064136
2023-12-29 23:00:00,9.36431,9.032366
