date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-04-10 0:00:00,0.07,0.0,0.0,0.15,0.0,0.09,54.425
2020-04-10 1:00:00,0.0,0.01,0.0,0.16,0.0,0.16,19.925000000000004
2020-04-10 2:00:00,0.0,0.01,0.0,0.14,0.0,0.15,9.0
2020-04-10 3:00:00,0.0,0.01,0.0,0.54,0.0,0.55,9.0
2020-04-10 4:00:00,0.0,0.01,0.0,0.77,0.0,0.78,9.0
2020-04-10 5:00:00,0.0,0.01,0.0,0.44,0.0,0.45,9.0
2020-04-10 6:00:00,0.0,0.01,0.0,0.22,0.0,0.23,9.0
2020-04-10 7:00:00,0.0,0.01,0.0,0.28,0.0,0.29,9.0
2020-04-10 8:00:00,0.0,0.01,0.02,0.2,0.0,0.19,8.0
2020-04-10 9:00:00,0.0,0.01,0.08,0.56,0.0,0.49,8.0
2020-04-10 10:00:00,0.0,0.03,0.21,0.29,0.01,0.12,8.0
2020-04-10 11:00:00,0.0,0.03,0.25,0.49,0.0,0.27,8.0
2020-04-10 12:00:00,0.0,0.15,0.36,0.28,0.02,0.09,8.0
2020-04-10 13:00:00,0.0,0.15,0.3,0.2,0.02,0.07,9.0
2020-04-10 14:00:00,0.0,0.1,0.26,0.17,0.02,0.03,10.0
2020-04-10 15:00:00,0.0,0.05,0.23,0.27,0.01,0.1,10.0
2020-04-10 16:00:00,0.0,0.34,0.52,0.2,0.01,0.03,10.0
2020-04-10 17:00:00,0.06,0.15,0.33,0.24,0.01,0.01,13.0
2020-04-10 18:00:00,0.03,0.02,0.1,0.13,0.01,0.02,13.0
2020-04-10 19:00:00,0.13,0.0,0.0,0.18,0.0,0.05,12.0
2020-04-10 20:00:00,0.0,0.01,0.0,0.27,0.0,0.28,10.0
2020-04-10 21:00:00,0.0,0.01,0.0,0.27,0.0,0.28,10.0
2020-04-10 22:00:00,0.0,0.01,0.0,0.16,0.0,0.17,10.0
2020-04-10 23:00:00,0.0,0.01,0.0,0.1,0.0,0.11,10.0
