date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-04-11 0:00:00,0.61,0.0,0.0,0.68,0.0,0.07,35.0
2020-04-11 1:00:00,0.15,0.0,0.0,0.18,0.0,0.03,28.0
2020-04-11 2:00:00,0.63,0.0,0.0,0.64,0.0,0.03,27.0
2020-04-11 3:00:00,0.18,0.0,0.0,0.21,0.0,0.03,18.0
2020-04-11 4:00:00,0.17,0.0,0.0,0.2,0.0,0.04,16.0
2020-04-11 5:00:00,0.1,0.86,0.0,0.41,0.0,1.17,14.0
2020-04-11 6:00:00,0.0,2.0,0.0,0.39,0.0,2.39,20.0
2020-04-11 7:00:00,0.0,2.0,0.0,0.57,0.0,2.57,40.0
2020-04-11 8:00:00,0.41,0.09,0.04,0.51,0.0,0.15,60.0
2020-04-11 9:00:00,0.18,0.01,0.13,0.35,0.0,0.04,56.0
2020-04-11 10:00:00,0.01,0.26,0.56,0.3,0.02,0.01,54.0
2020-04-11 11:00:00,0.0,0.59,0.83,0.23,0.02,0.01,55.0
2020-04-11 12:00:00,0.03,0.31,0.56,0.29,0.01,0.03,61.0
2020-04-11 13:00:00,0.09,0.06,0.27,0.3,0.01,0.01,63.0
2020-04-11 14:00:00,0.11,0.03,0.2,0.3,0.01,0.02,62.0
2020-04-11 15:00:00,0.22,0.0,0.14,0.39,0.0,0.04,60.0
2020-04-11 16:00:00,0.11,0.0,0.04,0.18,0.0,0.03,57.0
2020-04-11 17:00:00,1.07,0.0,0.0,1.12,0.0,0.05,56.0
2020-04-11 18:00:00,0.37,0.0,0.0,0.4,0.0,0.03,42.0
2020-04-11 19:00:00,0.3,0.0,0.0,0.34,0.0,0.04,38.0
2020-04-11 20:00:00,0.21,0.0,0.0,0.24,0.0,0.03,33.0
2020-04-11 21:00:00,0.07,0.0,0.0,0.1,0.0,0.03,30.0
2020-04-11 22:00:00,0.13,0.0,0.0,0.17,0.0,0.03,29.0
2020-04-11 23:00:00,0.63,0.0,0.0,0.68,0.0,0.05,27.0
