date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-08-06 0:00:00,0.56,0.0,0.0,0.6,0.0,0.05,20.0
2020-08-06 1:00:00,0.24,0.0,0.0,0.33,0.0,0.09,14.0
2020-08-06 2:00:00,0.0,0.01,0.0,0.54,0.0,0.54,10.0
2020-08-06 3:00:00,0.0,0.01,0.0,0.62,0.0,0.63,10.0
2020-08-06 4:00:00,0.0,0.01,0.0,0.08,0.0,0.09,10.0
2020-08-06 5:00:00,0.0,0.01,0.0,0.34,0.0,0.35,10.0
2020-08-06 6:00:00,0.0,0.01,0.0,0.11,0.0,0.11,10.0
2020-08-06 7:00:00,0.0,0.01,0.06,0.41,0.0,0.37,10.0
2020-08-06 8:00:00,0.0,0.01,0.1,0.47,0.0,0.38,10.0
2020-08-06 9:00:00,0.0,0.01,0.2,0.24,0.04,0.09,9.0
2020-08-06 10:00:00,0.0,0.01,0.36,0.21,0.16,0.02,9.0
2020-08-06 11:00:00,0.0,0.01,0.82,0.31,0.54,0.03,9.0
2020-08-06 12:00:00,0.0,0.01,0.88,0.29,0.63,0.05,9.0
2020-08-06 13:00:00,0.0,0.01,1.0,0.17,0.83,0.0,9.0
2020-08-06 14:00:00,0.0,0.13,1.16,0.27,0.77,0.0,9.0
2020-08-06 15:00:00,0.0,0.89,1.07,0.16,0.02,0.01,9.0
2020-08-06 16:00:00,0.0,0.58,0.73,0.14,0.03,0.0,17.0
2020-08-06 17:00:00,0.0,0.41,0.56,0.13,0.02,0.0,22.0
2020-08-06 18:00:00,0.0,0.41,0.55,0.12,0.02,0.0,26.0
2020-08-06 19:00:00,0.0,0.15,0.25,0.11,0.01,0.01,29.0
2020-08-06 20:00:00,0.06,0.0,0.07,0.15,0.0,0.03,31.0
2020-08-06 21:00:00,0.13,0.0,0.0,0.16,0.0,0.03,30.0
2020-08-06 22:00:00,0.08,0.0,0.0,0.11,0.0,0.03,28.0
2020-08-06 23:00:00,0.06,0.0,0.0,0.09,0.0,0.03,26.0
