date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-12-26 0:00:00,0.0,0.01,0.0,0.61,0.0,0.62,10.0
2020-12-26 1:00:00,0.0,0.01,0.0,0.21,0.0,0.22,10.0
2020-12-26 2:00:00,0.0,0.01,0.0,0.55,0.0,0.55,10.0
2020-12-26 3:00:00,0.0,0.01,0.0,0.17,0.0,0.18,10.0
2020-12-26 4:00:00,0.0,0.01,0.0,0.76,0.0,0.77,9.0
2020-12-26 5:00:00,0.0,0.01,0.0,0.19,0.0,0.19,9.0
2020-12-26 6:00:00,0.0,0.01,0.0,0.43,0.0,0.44,9.0
2020-12-26 7:00:00,0.0,0.01,0.0,1.41,0.0,1.42,9.0
2020-12-26 8:00:00,0.0,0.01,0.0,1.0,0.0,1.0,9.0
2020-12-26 9:00:00,0.0,0.01,0.01,0.25,0.0,0.25,9.0
2020-12-26 10:00:00,0.0,0.01,0.04,0.31,0.0,0.28,9.0
2020-12-26 11:00:00,0.0,0.01,0.06,0.19,0.0,0.14,8.0
2020-12-26 12:00:00,0.0,0.01,0.08,0.18,0.0,0.1,8.0
2020-12-26 13:00:00,0.0,0.01,0.07,0.24,0.0,0.18,8.0
2020-12-26 14:00:00,0.0,0.01,0.02,0.22,0.0,0.21,8.0
2020-12-26 15:00:00,0.0,2.32,0.01,0.34,0.0,2.65,8.0
2020-12-26 16:00:00,0.0,3.3,0.0,0.26,0.0,3.56,29.0
2020-12-26 17:00:00,0.0,3.3,0.0,0.83,0.0,4.13,60.0
2020-12-26 18:00:00,0.04,1.75,0.0,0.35,0.0,2.06,92.0
2020-12-26 19:00:00,0.25,0.0,0.0,0.27,0.0,0.03,99.0
2020-12-26 20:00:00,0.33,0.0,0.0,0.37,0.0,0.04,96.0
2020-12-26 21:00:00,0.36,0.0,0.0,0.39,0.0,0.03,91.0
2020-12-26 22:00:00,0.16,0.0,0.0,0.19,0.0,0.03,86.0
2020-12-26 23:00:00,0.14,0.0,0.0,0.17,0.0,0.03,84.0
